Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie;;;;;;
GDB-0432-01;BR637-1955;Sandoel;; Sandoel 18 Raamsdonksveer; Sandoel;18;;Sandoel 18;;637;1955;NL-0834-550637;Beschikking;Bouwvergunning Beschikking Verbeteren woonhuis  Sandoel 18  Raamsdonksveer 9-6-1955;1955.06.09;Verbeteren woonhuis;Bouwvergunning Verbeteren woonhuis  Sandoel 18  Raamsdonksveer 9-6-1955;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbeteren woonhuis;NL 0834;2010;K50771752;2,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0432-02;BR637-1955;Sandoel;; Sandoel 18 Raamsdonksveer; Sandoel;18;;Sandoel 18;;637;1955;NL-0834-550637;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbeteren woonhuis  Sandoel 18  Raamsdonksveer 9-6-1955;1955.06.09;Verbeteren woonhuis;Bouwvergunning Verbeteren woonhuis  Sandoel 18  Raamsdonksveer 9-6-1955;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbeteren woonhuis;NL 0834;2010;K50771752;6,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0433-01;BR652-1955;Wal ;4944XK;Engelse Wal  17 Raamsdonk;Engelse Wal ;17;Engelse;Engelse Wal 17;4944XK;652;1955;NL-0834-550652;Beschikking;Bouwvergunning Beschikking Verbeteren woonhuis Engelse Wal  17 4944XK Raamsdonk 21-6-1955;1955.06.21;Verbeteren woonhuis;Bouwvergunning Verbeteren woonhuis Engelse Wal  17 4944XK Raamsdonk 21-6-1955;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbeteren woonhuis;NL 0834;2010;K50771752;8,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0433-02;BR652-1955;Wal ;4944XK;Engelse Wal  17 Raamsdonk;Engelse Wal ;17;Engelse;Engelse Wal 17;4944XK;652;1955;NL-0834-550652;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbeteren woonhuis Engelse Wal  17 4944XK Raamsdonk 21-6-1955;1955.06.21;Verbeteren woonhuis;Bouwvergunning Verbeteren woonhuis Engelse Wal  17 4944XK Raamsdonk 21-6-1955;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbeteren woonhuis;NL 0834;2010;K50771752;39,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0434-01;BR653-1955;Bergenstraat;4944XE; Bergenstraat 19 Raamsdonk; Bergenstraat;19;;Bergenstraat 19;4944XE;653;1955;NL-0834-550653;Beschikking;Bouwvergunning Beschikking Verbouwen winkel - woonhuis  Bergenstraat 19 4944XE Raamsdonk 21-6-1955;1955.06.21;Verbouwen winkel - woonhuis;Bouwvergunning Verbouwen winkel - woonhuis  Bergenstraat 19 4944XE Raamsdonk 21-6-1955;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen winkel - woonhuis;NL 0834;2010;K50771752;2,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0434-02;BR653-1955;Bergenstraat;4944XE; Bergenstraat 19 Raamsdonk; Bergenstraat;19;;Bergenstraat 19;4944XE;653;1955;NL-0834-550653;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbouwen winkel - woonhuis  Bergenstraat 19 4944XE Raamsdonk 21-6-1955;1955.06.21;Verbouwen winkel - woonhuis;Bouwvergunning Verbouwen winkel - woonhuis  Bergenstraat 19 4944XE Raamsdonk 21-6-1955;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbouwen winkel - woonhuis;NL 0834;2010;K50771752;49,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0435-01;BR707-1955;Kerkstraat;4941DM;Grote Kerkstraat 27 Raamsdonksveer;Grote Kerkstraat;27;Grote;Grote Kerkstraat 27;4941DM;707;1955;NL-0834-550707;Beschikking;Bouwvergunning Beschikking Splitsen woonhuis Grote Kerkstraat 27 4941DM Raamsdonksveer 22-7-1955;1955.07.22;Splitsen woonhuis;Bouwvergunning Splitsen woonhuis Grote Kerkstraat 27 4941DM Raamsdonksveer 22-7-1955;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Splitsen woonhuis;NL 0834;2010;K50771752;2,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0435-02;BR707-1955;Kerkstraat;4941DM;Grote Kerkstraat 27 Raamsdonksveer;Grote Kerkstraat;27;Grote;Grote Kerkstraat 27;4941DM;707;1955;NL-0834-550707;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Splitsen woonhuis Grote Kerkstraat 27 4941DM Raamsdonksveer 22-7-1955;1955.07.22;Splitsen woonhuis;Bouwvergunning Splitsen woonhuis Grote Kerkstraat 27 4941DM Raamsdonksveer 22-7-1955;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Splitsen woonhuis;NL 0834;2010;K50771752;22,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0436-01;BR710-1955;Hoofdstraat;4941DC; Hoofdstraat 14 Raamsdonksveer; Hoofdstraat;14;;Hoofdstraat 14;4941DC;710;1955;NL-0834-550710;Beschikking;Bouwvergunning Beschikking Verbouwen winkelpand en verbeteren woonhuis  Hoofdstraat 14 4941DC Raamsdonksveer 29-7-1955;1955.07.29;Verbouwen winkelpand en verbeteren woonhuis;Bouwvergunning Verbouwen winkelpand en verbeteren woonhuis  Hoofdstraat 14 4941DC Raamsdonksveer 29-7-1955;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen winkelpand en verbeteren woonhuis;NL 0834;2010;K50771752;9,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0436-02;BR710-1955;Hoofdstraat;4941DC; Hoofdstraat 14 Raamsdonksveer; Hoofdstraat;14;;Hoofdstraat 14;4941DC;710;1955;NL-0834-550710;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbouwen winkelpand en verbeteren woonhuis  Hoofdstraat 14 4941DC Raamsdonksveer 29-7-1955;1955.07.29;Verbouwen winkelpand en verbeteren woonhuis;Bouwvergunning Verbouwen winkelpand en verbeteren woonhuis  Hoofdstraat 14 4941DC Raamsdonksveer 29-7-1955;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbouwen winkelpand en verbeteren woonhuis;NL 0834;2010;K50771752;132,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0438-01;BR710a-1955;Wilhelminalaan;; Wilhelminalaan  Raamsdonksveer; Wilhelminalaan;;;Wilhelminalaan;;710;1955;NL-0834-550710A;Beschikking;Bouwvergunning Beschikking Herbouwen woonhuis met garage  Wilhelminalaan   Raamsdonksveer 29-7-1955;1955.07.29;Herbouwen woonhuis met garage;Bouwvergunning Herbouwen woonhuis met garage  Wilhelminalaan   Raamsdonksveer 29-7-1955;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Herbouwen woonhuis met garage;NL 0834;2010;K50771752;8,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0438-02;BR710a-1955;Wilhelminalaan;; Wilhelminalaan  Raamsdonksveer; Wilhelminalaan;;;Wilhelminalaan;;710;1955;NL-0834-550710A;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Herbouwen woonhuis met garage  Wilhelminalaan   Raamsdonksveer 29-7-1955;1955.07.29;Herbouwen woonhuis met garage;Bouwvergunning Herbouwen woonhuis met garage  Wilhelminalaan   Raamsdonksveer 29-7-1955;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Herbouwen woonhuis met garage;NL 0834;2010;K50771752;121,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0439-01;BR713-1955;Kerkstraat;4941DP;Grote Kerkstraat 42 Raamsdonksveer;Grote Kerkstraat;42;Grote;Grote Kerkstraat 42;4941DP;713;1955;NL-0834-550713;Beschikking;Bouwvergunning Beschikking Uitbreiden bestaand pakhuis Grote Kerkstraat 42 4941DP Raamsdonksveer 9-8-1955;1955.08.09;Uitbreiden bestaand pakhuis;Bouwvergunning Uitbreiden bestaand pakhuis Grote Kerkstraat 42 4941DP Raamsdonksveer 9-8-1955;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiden bestaand pakhuis;NL 0834;2010;K50771752;1,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0439-02;BR713-1955;Kerkstraat;4941DP;Grote Kerkstraat 42 Raamsdonksveer;Grote Kerkstraat;42;Grote;Grote Kerkstraat 42;4941DP;713;1955;NL-0834-550713;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiden bestaand pakhuis Grote Kerkstraat 42 4941DP Raamsdonksveer 9-8-1955;1955.08.09;Uitbreiden bestaand pakhuis;Bouwvergunning Uitbreiden bestaand pakhuis Grote Kerkstraat 42 4941DP Raamsdonksveer 9-8-1955;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiden bestaand pakhuis;NL 0834;2010;K50771752;25,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0440-01;BR715-1955;Molenstraat;4944AB; Molenstraat 45 Raamsdonk; Molenstraat;45;;Molenstraat 45;4944AB;715;1955;NL-0834-550715;Beschikking;Bouwvergunning Beschikking Vernieuwen zij- en achtergevel landbouwschuur  Molenstraat 45 4944AB Raamsdonk 9-8-1955;1955.08.09;Vernieuwen zij- en achtergevel landbouwschuur;Bouwvergunning Vernieuwen zij- en achtergevel landbouwschuur  Molenstraat 45 4944AB Raamsdonk 9-8-1955;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vernieuwen zij- en achtergevel landbouwschuur;NL 0834;2010;K50771752;2,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0440-02;BR715-1955;Molenstraat;4944AB; Molenstraat 45 Raamsdonk; Molenstraat;45;;Molenstraat 45;4944AB;715;1955;NL-0834-550715;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vernieuwen zij- en achtergevel landbouwschuur  Molenstraat 45 4944AB Raamsdonk 9-8-1955;1955.08.09;Vernieuwen zij- en achtergevel landbouwschuur;Bouwvergunning Vernieuwen zij- en achtergevel landbouwschuur  Molenstraat 45 4944AB Raamsdonk 9-8-1955;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vernieuwen zij- en achtergevel landbouwschuur;NL 0834;2010;K50771752;25,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0441-01;BR721-1955;Bernhardstraat;4941GH;Prins Bernhardstraat 8 Raamsdonksveer;Prins Bernhardstraat;8;Prins;Prins Bernhardstraat 8;4941GH;721;1955;NL-0834-550721;Beschikking;Bouwvergunning Beschikking Splitsen woonhuis en verbouwen tot 2 woningen Prins Bernhardstraat 8 4941GH Raamsdonksveer 19-8-1955;1955.08.19;Splitsen woonhuis en verbouwen tot 2 woningen;Bouwvergunning Splitsen woonhuis en verbouwen tot 2 woningen Prins Bernhardstraat 8 4941GH Raamsdonksveer 19-8-1955;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Splitsen woonhuis en verbouwen tot 2 woningen;NL 0834;2010;K50771752;9,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0441-02;BR721-1955;Bernhardstraat;4941GH;Prins Bernhardstraat 8 Raamsdonksveer;Prins Bernhardstraat;8;Prins;Prins Bernhardstraat 8;4941GH;721;1955;NL-0834-550721;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Splitsen woonhuis en verbouwen tot 2 woningen Prins Bernhardstraat 8 4941GH Raamsdonksveer 19-8-1955;1955.08.19;Splitsen woonhuis en verbouwen tot 2 woningen;Bouwvergunning Splitsen woonhuis en verbouwen tot 2 woningen Prins Bernhardstraat 8 4941GH Raamsdonksveer 19-8-1955;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Splitsen woonhuis en verbouwen tot 2 woningen;NL 0834;2010;K50771752;5,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0442-01;BR725-1955;Julianalaan;4941JG; Julianalaan 102 Raamsdonksveer; Julianalaan;102;;Julianalaan 102;4941JG;725;1955;NL-0834-550725;Beschikking;Bouwvergunning Beschikking Bouw kippenhok  Julianalaan 102 4941JG Raamsdonksveer 26-8-1955;1955.08.26;Bouw kippenhok;Bouwvergunning Bouw kippenhok  Julianalaan 102 4941JG Raamsdonksveer 26-8-1955;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw kippenhok;NL 0834;2010;K50771752;1,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0443-01;BR755-1955;Irenestraat;; Irenestraat  Raamsdonksveer; Irenestraat;;;Irenestraat;;755;1955;NL-0834-550755;Beschikking;Bouwvergunning Beschikking Bouw woonhuis  Irenestraat   Raamsdonksveer 9-9-1955;1955.09.09;Bouw woonhuis;Bouwvergunning Bouw woonhuis  Irenestraat   Raamsdonksveer 9-9-1955;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw woonhuis;NL 0834;2010;K50771752;9,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0443-02;BR755-1955;Irenestraat;; Irenestraat  Raamsdonksveer; Irenestraat;;;Irenestraat;;755;1955;NL-0834-550755;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw woonhuis  Irenestraat   Raamsdonksveer 9-9-1955;1955.09.09;Bouw woonhuis;Bouwvergunning Bouw woonhuis  Irenestraat   Raamsdonksveer 9-9-1955;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw woonhuis;NL 0834;2010;K50771752;17,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0444-01;BR756-1955;Irenestraat;; Irenestraat  Raamsdonksveer; Irenestraat;;;Irenestraat;;756;1955;NL-0834-550756;Beschikking;Bouwvergunning Beschikking Bouw woonhuis  Irenestraat   Raamsdonksveer 9-9-1955;1955.09.09;Bouw woonhuis;Bouwvergunning Bouw woonhuis  Irenestraat   Raamsdonksveer 9-9-1955;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw woonhuis;NL 0834;2010;K50771752;10,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0444-02;BR756-1955;Irenestraat;; Irenestraat  Raamsdonksveer; Irenestraat;;;Irenestraat;;756;1955;NL-0834-550756;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw woonhuis  Irenestraat   Raamsdonksveer 9-9-1955;1955.09.09;Bouw woonhuis;Bouwvergunning Bouw woonhuis  Irenestraat   Raamsdonksveer 9-9-1955;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw woonhuis;NL 0834;2010;K50771752;14,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0444-03;BR756-1955;Irenestraat;; Irenestraat  Raamsdonksveer; Irenestraat;;;Irenestraat;;756;1955;NL-0834-550756;Overige documenten;Bouwvergunning Overige documenten Bouw woonhuis  Irenestraat   Raamsdonksveer 9-9-1955;1955.09.09;Bouw woonhuis;Bouwvergunning Bouw woonhuis  Irenestraat   Raamsdonksveer 9-9-1955;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw woonhuis;NL 0834;2010;K50771752;17,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0445-01;BR757-1955;Stationstraat;4944AJ; Stationstraat 31 Raamsdonk; Stationstraat;31;;Stationstraat 31;4944AJ;757;1955;NL-0834-550757;Beschikking;Bouwvergunning Beschikking Verbouwen woonhuis  Stationstraat 31 4944AJ Raamsdonk 9-9-1955;1955.09.09;Verbouwen woonhuis;Bouwvergunning Verbouwen woonhuis  Stationstraat 31 4944AJ Raamsdonk 9-9-1955;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen woonhuis;NL 0834;2010;K50771752;2,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0446-01;BR758-1955;Julianalaan;4941JB; Julianalaan 51 Raamsdonksveer; Julianalaan;51;;Julianalaan 51;4941JB;758;1955;NL-0834-550758;Beschikking;Bouwvergunning Beschikking Vergroten w.c. en voorzien van raampje  Julianalaan 51 4941JB Raamsdonksveer 23-9-1955;1955.09.23;Vergroten w.c. en voorzien van raampje;Bouwvergunning Vergroten w.c. en voorzien van raampje  Julianalaan 51 4941JB Raamsdonksveer 23-9-1955;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vergroten w.c. en voorzien van raampje;NL 0834;2010;K50771752;2,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0447-01;BR759-1955;Sandoel;4941DW; Sandoel 40 Raamsdonksveer; Sandoel;40;;Sandoel 40;4941DW;759;1955;NL-0834-550759;Beschikking;Bouwvergunning Beschikking Verbouwen bestaande schuur en te vernieuwen tot industriehal  Sandoel 40 4941DW Raamsdonksveer 23-9-1955;1955.09.23;Verbouwen bestaande schuur en te vernieuwen tot industriehal;Bouwvergunning Verbouwen bestaande schuur en te vernieuwen tot industriehal  Sandoel 40 4941DW Raamsdonksveer 23-9-1955;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen bestaande schuur en te vernieuwen tot industriehal;NL 0834;2010;K50771752;7,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0447-02;BR759-1955;Sandoel;4941DW; Sandoel 40 Raamsdonksveer; Sandoel;40;;Sandoel 40;4941DW;759;1955;NL-0834-550759;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbouwen bestaande schuur en te vernieuwen tot industriehal  Sandoel 40 4941DW Raamsdonksveer 23-9-1955;1955.09.23;Verbouwen bestaande schuur en te vernieuwen tot industriehal;Bouwvergunning Verbouwen bestaande schuur en te vernieuwen tot industriehal  Sandoel 40 4941DW Raamsdonksveer 23-9-1955;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbouwen bestaande schuur en te vernieuwen tot industriehal;NL 0834;2010;K50771752;18,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0448-01;BR760-1955;Raadhuisstraat;4944VH; Raadhuisstraat 6 Raamsdonk; Raadhuisstraat;6;;Raadhuisstraat 6;4944VH;760;1955;NL-0834-550760;Beschikking;Bouwvergunning Beschikking Verbouwen garageruimte tot kantoor en badkamer  Raadhuisstraat 6 4944VH Raamsdonk 23-9-1955;1955.09.23;Verbouwen garageruimte tot kantoor en badkamer;Bouwvergunning Verbouwen garageruimte tot kantoor en badkamer  Raadhuisstraat 6 4944VH Raamsdonk 23-9-1955;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen garageruimte tot kantoor en badkamer;NL 0834;2010;K50771752;1,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
