Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie
GDB-9100-01;M001-1993;Adriaen Aertszoonstraat;4931RZ;Adriaen Aertszoonstraat 10 4931 RZ Geertruidenberg;Adriaen Aertszoonstraat;10;Adriaen;Adriaen Aertszoonstraat 10;4931RZ;1;1993;NL-0779-011093;Beschikking;Melding beschikking bouwen berging Adriaen Aertszoonstraat 10 Geertruidenberg 22-12-1993;1993.12.22;bouw berging;Melding  bouwen berging Adriaen Aertszoonstraat 10 Geertruidenberg 22-12-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9100-02;M001-1993;Adriaen Aertszoonstraat;4931RZ;Adriaen Aertszoonstraat 10 4931 RZ Geertruidenberg;Adriaen Aertszoonstraat;10;Adriaen;Adriaen Aertszoonstraat 10;4931RZ;1;1993;NL-0779-011093;Tekening ( technisch );Melding tekening (technisch) bouwen berging Adriaen Aertszoonstraat 10 Geertruidenberg 22-12-1993;1993.12.22;bouw berging;Melding  bouwen berging Adriaen Aertszoonstraat 10 Geertruidenberg 22-12-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch );NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9101-01;M002-1993;Adriaen Aertszoonstraat;4931RZ;Adriaen Aertszoonstraat 12 4931 RZ Geertruidenberg;Adriaen Aertszoonstraat;12;Adriaen;Adriaen Aertszoonstraat 12;4931RZ;2;1993;NL-0779-021093;Beschikking;Melding beschikking bouwen berging Adriaen Aertszoonstraat 12 Geertruidenberg 22-12-1993;1993.12.22;bouw berging;Melding bouwen berging Adriaen Aertszoonstraat 12 Geertruidenberg 22-12-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9101-02;M002-1993;Adriaen Aertszoonstraat;4931RZ;Adriaen Aertszoonstraat 12 4931 RZ Geertruidenberg;Adriaen Aertszoonstraat;12;Adriaen;Adriaen Aertszoonstraat 12;4931RZ;2;1993;NL-0779-021093;Tekening ( technisch );Melding tekening (technisch) bouwen berging Adriaen Aertszoonstraat 12 Geertruidenberg 22-12-1993;1993.12.22;bouw berging;Melding bouwen berging Adriaen Aertszoonstraat 12 Geertruidenberg 22-12-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch );NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9102-01;M003-1993;Adriaan Swaenstraat;4931RH;Adriaan Swaenstraat 9 4931 RH Geertruidenberg;Adriaan Swaenstraat;9;Adriaan;Adriaan Swaenstraat 9;4931RH;3;1993;NL-0779-031093;Beschikking;Melding beschikking bouwen aanbouw Adriaan Swaenstraat 9 4931RH  Geertruidenberg 01-06-1993;1993.06.01;bouw aanbouw;Melding bouwen aanbouw Adriaan Swaenstraat 9 4931RH  Geertruidenberg 01-06-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9102-02;M003-1993;Adriaan Swaenstraat;4931RH;Adriaan Swaenstraat 9 4931 RH Geertruidenberg;Adriaan Swaenstraat;9;Adriaan;Adriaan Swaenstraat 9;4931RH;3;1993;NL-0779-031093;Tekening ( technisch );Melding tekening (technisch) bouwen aanbouw Adriaan Swaenstraat 9 4931RH  Geertruidenberg 01-06-1993;1993.06.01;bouw aanbouw;Melding bouwen aanbouw Adriaan Swaenstraat 9 4931RH  Geertruidenberg 01-06-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch );NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9103-01;M004-1993;Ambosius Rozendaelstraat;4931 RE;Ambrosius Rozendaelstraat 8 4931 RE Geertruidenberg;Ambosius Rozendaelstraat;8;Ambrosius;Ambosius Rozendaelstraat 8;4931RE;4;1993;NL-0779-041093;Beschikking;Melding beschikking bouwen serre Ambrosius Rozendaelstraat 8 4931 RE Geertruidenberg 01-03-1993;1993.03.01;bouw serre;Melding bouwen serre Ambrosius Rozendaelstraat 8 4931 RE Geertruidenberg 01-03-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9103-02;M004-1993;Ambosius Rozendaelstraat;4931 RE;Ambrosius Rozendaelstraat 8 4931 RE Geertruidenberg;Ambosius Rozendaelstraat;8;Ambrosius;Ambosius Rozendaelstraat 8;4931RE;4;1993;NL-0779-041093;Tekening ( technisch );Melding tekening (technisch)bouwen serre Ambrosius Rozendaelstraat 8 4931 RE Geertruidenberg 01-03-1993;1993.03.01;bouw serre;Melding bouwen serre Ambrosius Rozendaelstraat 8 4931 RE Geertruidenberg 01-03-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch );NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9104-01;M005-1993;Ambosius Rozendaelstraat;4931 RE;Ambrosius Rozendaelstraat 12 4931 RE Geertruidenberg;Ambosius Rozendaelstraat;12;Ambrosius;Ambosius Rozendaelstraat 12;4931RE;5;1993;NL-0779-051093;Beschikking;Melding beschikking bouwen aanbouw Ambrosius Rozendaelstraat 12 4931 RE Geertruidenberg 22-12-1993;1993.12.22;bouw aanbouw;Melding bouwen aanbouw Ambrosius Rozendaelstraat 12 4931 RE Geertruidenberg 22-12-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9104-02;M005-1993;Ambosius Rozendaelstraat;4931RE;Ambrosius Rozendaelstraat 12 4931 RE Geertruidenberg;Ambosius Rozendaelstraat;12;Ambrosius;Ambosius Rozendaelstraat 12;4931RE;5;1993;NL-0779-051093;Tekening ( technisch );Melding tekening (technisch) bouwen aanbouw Ambrosius Rozendaelstraat 12 4931 RE Geertruidenberg 22-12-1993;1993.12.22;bouw aanbouw;Melding bouwen aanbouw Ambrosius Rozendaelstraat 12 4931 RE Geertruidenberg 22-12-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch );NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9105-01;M006-1993;Ambosius Rozendaelstraat;4931 RE;Ambrosius Rozendaelstraat 52 4931 RE Geertruidenberg;Ambosius Rozendaelstraat;52;Ambrosius;Ambosius Rozendaelstraat 52;4931RE;6;1993;NL-0779-061093;Beschikking;Melding beschikking bouwen berging Ambrosius Rozendaelstraat 52 4931 RE Geertruidenberg 28-04-1993;1993.04.28;bouw berging;Melding bouwen berging Ambrosius Rozendaelstraat 52 4931 RE Geertruidenberg 28-04-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9105-02;M006-1993;Ambosius Rozendaelstraat;4931RE;Ambrosius Rozendaelstraat 52 4931 RE Geertruidenberg;Ambosius Rozendaelstraat;52;Ambrosius;Ambosius Rozendaelstraat 52;4931RE;6;1993;NL-0779-061093;Tekening ( technisch );Melding tekening (technisch) bouwen berging Ambrosius Rozendaelstraat 52 4931 RE Geertruidenberg 28-04-1993;1993.04.28;bouw berging;Melding bouwen berging Ambrosius Rozendaelstraat 52 4931 RE Geertruidenberg 28-04-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch );NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9106-01;M007-1993;Dokter Blondeelhof;4931KG;Dokter Blondeelhof 2 4931 KG Geertruidenberg;Dokter Blondeelhof;2;Dokter;Dokter Blondeelhof 2;4931KG;7;1993;NL-0779-071093;Beschikking;Melding beschikking bouwen serre Dokter Blondeelhof 2 4931KG Geertruidenberg 10-11-1993;1993.11.10;bouw serre;Melding bouwen serre Dokter Blondeelhof 2 4931KG Geertruidenberg 10-11-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9106-02;M007-1993;Dokter Blondeelhof;4931KG;Dokter Blondeelhof 2 4931 KG Geertruidenberg;Dokter Blondeelhof;2;Dokter;Dokter Blondeelhof 2;4931KG;7;1993;NL-0779-071093;Tekening ( technisch );Melding tekening (technisch) bouwen serre Dokter Blondeelhof 2 4931KG Geertruidenberg 10-11-1993;1993.11.10;bouw serre;Melding bouwen serre Dokter Blondeelhof 2 4931KG Geertruidenberg 10-11-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch );NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9107-01;M008-1993;Dokter Blondeelhof;4931KG;Dokter Blondeelhof 5 4931 KG Geertruidenberg;Dokter Blondeelhof;5;Dokter;Dokter Blondeelhof 5;4931KG;8;1993;NL-0779-081093;Beschikking;Melding beschikking bouwen serre Dokter Blondeelhof 5 4931KG Geertruidenberg 10-11-1993;1993.11.10;bouw serre;Melding bouwen serre Dokter Blondeelhof 5 4931KG Geertruidenberg 10-11-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9107-02;M008-1993;Dokter Blondeelhof;4931KG;Dokter Blondeelhof 5 4931 KG Geertruidenberg;Dokter Blondeelhof;5;;Dokter Blondeelhof 5;4931KG;8;1993;NL-0779-081093;Tekening ( technisch );Melding tekening (technisch) bouwen serre Dokter Blondeelhof 5 4931KG Geertruidenberg 10-11-1993;1993.11.10;bouw serre;Melding bouwen serre Dokter Blondeelhof 5 4931KG Geertruidenberg 10-11-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch );NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9108-01;M009-1993;Burggravenlaan;4931XA;Burggravenlaan 24 4931 XA Geertruidenberg;Burggravenlaan;24;;Burggravenlaan 24;4931XA;9;1993;NL-0779-091093;Beschikking;Melding beschikking bouwen berging Burggravenlaan 24 4931XA Geertruidenberg 09-12-1993;1993.12.09;bouw berging;Melding bouwen berging Burggravenlaan 24 4931XA Geertruidenberg 09-12-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9108-02;M009-1993;Burggravenlaan;4931XA;Burggravenlaan 24 4931 XA Geertruidenberg;Burggravenlaan;24;;Burggravenlaan 24;4931XA;9;1993;NL-0779-091093;Tekening ( technisch );Melding tekening (technisch) bouwen berging Burggravenlaan 24 4931XA Geertruidenberg 09-12-1993;1993.12.09;bouw berging;Melding bouwen berging Burggravenlaan 24 4931XA Geertruidenberg 09-12-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch );NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9108-03;M009-1993;Burggravenlaan;4931XA;Burggravenlaan 24 4931 XA Geertruidenberg;Burggravenlaan;24;;Burggravenlaan 24;4931XA;9;1993;NL-0779-091093;Overige documenten;Melding overige documenten bouwen berging Burggravenlaan 24 4931XA Geertruidenberg 09-12-1993;1993.12.09;bouw berging;Melding bouwen berging Burggravenlaan 24 4931XA Geertruidenberg 09-12-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9109-01;M010-1993;van der Duijnstraat ;4931XS;van der Duijnstraat 15 4931 XS Geertruidenberg;;15;van der;van der Duijnstraat 15;4931XS;10;1993;NL-0779-101093;Beschikking;Melding beschikking bouwen erfafscheiding van der Duijnstraat 15 4931XS Geertruidenberg 11-03-1993;1993.03.11;plaatsen erfafacheiding;Melding bouwen erfafscheiding van der Duijnstraat 15 4931XS Geertruidenberg 11-03-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9109-02;M010-1993;van der Duijnstraat ;4931XS;van der Duijnstraat 15 4931 XS Geertruidenberg;;15;van der;van der Duijnstraat 15;4931XS;10;1993;NL-0779-101093;Tekening ( technisch );Melding tekening (technisch) bouwen erfafscheiding van der Duijnstraat 15 4931XS Geertruidenberg 11-03-1993;1993.03.11;plaatsen erfafacheiding;Melding bouwen erfafscheiding van der Duijnstraat 15 4931XS Geertruidenberg 11-03-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch );NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9110-01;M011-1993;van Duivenvoordelaan;4931HP;Van Duivenvoordelaan 27 4931 HP Geertruidenberg;;27;van ;van Duivenvoordelaan 27;4931HP;11;1993;NL-0779-111093;Beschikking;Melding beschikking bouwen berging van Duivenvoordelaan 27  4931HP Geertruidenberg 30-06-1993;1993.06.30;bouw berging;Melding bouwen berging van Duivenvoordelaan 27  4931HP Geertruidenberg 30-06-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9110-02;M011-1993;van Duivenvoordelaan;4931HP;Van Duivenvoordelaan 27 4931 HP Geertruidenberg;;27;van;van Duivenvoordelaan 27;4931HP;11;1993;NL-0779-111093;Tekening ( technisch );Melding tekening (technisch) bouwen berging van Duivenvoordelaan 27  4931HP Geertruidenberg 30-06-1993;1993.06.30;bouw berging;Melding bouwen berging van Duivenvoordelaan 27  4931HP Geertruidenberg 30-06-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch );NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9111-01;M012-1993;Gasthuisstraat;4931AN;Gasthuisstraat 47 4931 AN Geertruiidenberg;;47;;Gasthuisstraat 47;4931AN;12;1993;NL-0779-121093;Beschikking;Melding beschikking bouwen aanbouw Gasthuisstraat 47  4931 AN Geertruidenberg 17-03-1993;1993.03.17;bouw aanbouw;Melding bouwen aanbouw Gasthuisstraat 47  4931 AN Geertruidenberg 17-03-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9111-02;M012-1993;Gasthuisstraat;4931AN;Gasthuisstraat 47 4931 AN Geertruiidenberg;;47;;Gasthuisstraat 47;4931AN;12;1993;NL-0779-121093;Tekening ( technisch );Melding tekening (technisch)bouwen aanbouw Gasthuisstraat 47  4931 AN Geertruidenberg 17-03-1993;1993.03.17;bouw aanbouw;Melding bouwen aanbouw Gasthuisstraat 47  4931 AN Geertruidenberg 17-03-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch );NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9112-01;M013-1993;Gouverneurslaan;4931XV;Gouverneurslaan 37 4931 XV Geertruidenberg;;37;;Gouverneurslaan 37;4931XV;13;1993;NL-0779-131093;Beschikking;Melding beschikking bouwen aanbouw Gouverneurslaan 37  4931XV Geertruidenberg 23-06-1993;1993.06.23;bouw aanbouw;Melding bouwen aanbouw Gouverneurslaan 37  4931XV Geertruidenberg 23-06-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9112-02;M013-1993;Gouverneurslaan;4931XV;Gouverneurslaan 37 4931 XV Geertruidenberg;;37;;Gouverneurslaan 37;4931XV;13;1993;NL-0779-131093;Tekening ( technisch );Melding tekening (technisch) bouwen aanbouw Gouverneurslaan 37  4931XV Geertruidenberg 23-06-1993;1993.06.23;bouw aanbouw;Melding bouwen aanbouw Gouverneurslaan 37  4931XV Geertruidenberg 23-06-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch );NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9113-01;M014-1993;Pinksterbloemstraat;4931EW;Pinksterbloemstraat 14 4931 EW Geertruidenberg;;14;;Pinksterbloemstraat 14;4931EW;14;1993;NL-0779-141093;Beschikking;Melding beschikking erfafscheiding Pinksterbloemstraat 14 4931EW Geertruidenberg 01-06-1993;1993.06.01;bouw aanbouw;Melding erfafscheiding Pinksterbloemstraat 14 4931EW Geertruidenberg 01-06-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9113-02;M014-1993;Pinksterbloemstraat;4931EW;Pinksterbloemstraat 14 4931 EW Geertruidenberg;;14;;Pinksterbloemstraat 14;4931EW;14;1993;NL-0779-141093;Tekening ( technisch );Melding tekening(technisch)erfafscheiding Pinksterbloemstraat 14 4931EW Geertruidenberg 01-06-1993;1993.06.01;plaatsen erfafacheiding;Melding erfafscheiding Pinksterbloemstraat 14 4931EW Geertruidenberg 01-06-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch );NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9114-01;M015-1993;Havendijkstraat;4931AS;Havendijkstraat 15 4931 AS Geertruidenberg;;15;;Havendijkstraat 15;4931AS;15;1993;NL-0779-151093;Beschikking;Melding beschikking plaatsen dakkapel Havendijkstraat 15 4931AS Geertruidenberg 01-06-1993;1993.06.01;plaatsen erfafacheiding;Melding plaatsen dakkapel Havendijkstraat 15 4931AS Geertruidenberg 01-06-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9114-02;M015-1993;Havendijkstraat;4931AS;Havendijkstraat 15 4931 AS Geertruidenberg;;15;;Havendijkstraat 15;4931AS;15;1993;NL-0779-151093;Tekening ( technisch );Melding tekening (technisch)plaatsen dakkapel Havendijkstraat 15 4931AS Geertruidenberg 01-06-1993;1993.06.01;plaatsen dakkapel;Melding plaatsen dakkapel Havendijkstraat 15 4931AS Geertruidenberg 01-06-1993;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch );NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
GDB-9115-01;M016-1993;Dokter Jaspeshof;4931KJ;Dokter Jaspershof 7 4931 KJ Geertruidenberg;;7;Dokter;Dokter Jaspershof;4931KJ;16;1993;NL-0779-161093;Beschikking;Melding beschikking plaatsen serre Dokter Jaspershof 7 4931KJ Geertruidenberg 19-01-1994;1994.01.19;bouw serre;Melding plaatsen serre Dokter Jaspershof 7 4931KJ Geertruidenberg 19-01-1994;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2016.01.20;Record;Archief ;;;;
