Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie;;;;;
GDB-6250-02;BR151-1989;Zijlweg;4944AV; Zijlweg 5 Raamsdonk; Zijlweg;5;;Zijlweg 5;4944AV;151;1989;NL-0834-890151;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Oprichten werktuigenberging  Zijlweg 5 4944AV Raamsdonk 9-9-1989;1989.09.09;Oprichten werktuigenberging;Bouwvergunning Oprichten werktuigenberging  Zijlweg 5 4944AV Raamsdonk 9-9-1989;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Oprichten werktuigenberging;NL 0834;2010;K50771752;34,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6251-01;BR152-1989;Schapendonk;4942CG; Schapendonk 84 Raamsdonksveer; Schapendonk;84;;Schapendonk 84;4942CG;152;1989;NL-0834-890152;Beschikking;Bouwvergunning Beschikking Plaatsen garagedeur in carport  Schapendonk 84 4942CG Raamsdonksveer 25-9-1989;1989.09.25;Plaatsen garagedeur in carport;Bouwvergunning Plaatsen garagedeur in carport  Schapendonk 84 4942CG Raamsdonksveer 25-9-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen garagedeur in carport;NL 0834;2010;K50771752;3,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6251-02;BR152-1989;Schapendonk;4942CG; Schapendonk 84 Raamsdonksveer; Schapendonk;84;;Schapendonk 84;4942CG;152;1989;NL-0834-890152;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen garagedeur in carport  Schapendonk 84 4942CG Raamsdonksveer 25-9-1989;1989.09.25;Plaatsen garagedeur in carport;Bouwvergunning Plaatsen garagedeur in carport  Schapendonk 84 4942CG Raamsdonksveer 25-9-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen garagedeur in carport;NL 0834;2010;K50771752;0,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6252-01;BR153-1989;Zandheuvel;4941KM; Zandheuvel 26 Raamsdonksveer; Zandheuvel;26;;Zandheuvel 26;4941KM;153;1989;NL-0834-890153;Beschikking;Bouwvergunning Beschikking Vergroten tandartspraktijk  Zandheuvel 26 4941KM Raamsdonksveer 25-9-1989;1989.09.25;Vergroten tandartspraktijk;Bouwvergunning Vergroten tandartspraktijk  Zandheuvel 26 4941KM Raamsdonksveer 25-9-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vergroten tandartspraktijk;NL 0834;2010;K50771752;3,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6252-02;BR153-1989;Zandheuvel;4941KM; Zandheuvel 26 Raamsdonksveer; Zandheuvel;26;;Zandheuvel 26;4941KM;153;1989;NL-0834-890153;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vergroten tandartspraktijk  Zandheuvel 26 4941KM Raamsdonksveer 25-9-1989;1989.09.25;Vergroten tandartspraktijk;Bouwvergunning Vergroten tandartspraktijk  Zandheuvel 26 4941KM Raamsdonksveer 25-9-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vergroten tandartspraktijk;NL 0834;2010;K50771752;15,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6253-01;BR154-1989;Julianalaan;4941JB; Julianalaan 59 Raamsdonksveer; Julianalaan;59;;Julianalaan 59;4941JB;154;1989;NL-0834-890154;Beschikking;Bouwvergunning Beschikking Vervangen schhuur door creativiteitsruimte  Julianalaan 59 4941JB Raamsdonksveer 25-9-1989;1989.09.25;Vervangen schhuur door creativiteitsruimte;Bouwvergunning Vervangen schhuur door creativiteitsruimte  Julianalaan 59 4941JB Raamsdonksveer 25-9-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vervangen schhuur door creativiteitsruimte;NL 0834;2010;K50771752;3,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6253-02;BR154-1989;Julianalaan;4941JB; Julianalaan 59 Raamsdonksveer; Julianalaan;59;;Julianalaan 59;4941JB;154;1989;NL-0834-890154;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vervangen schhuur door creativiteitsruimte  Julianalaan 59 4941JB Raamsdonksveer 25-9-1989;1989.09.25;Vervangen schhuur door creativiteitsruimte;Bouwvergunning Vervangen schhuur door creativiteitsruimte  Julianalaan 59 4941JB Raamsdonksveer 25-9-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vervangen schhuur door creativiteitsruimte;NL 0834;2010;K50771752;1,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6254-01;BR155-1989;Delftstraat;4941ZT;Theo van Delftstraat 4 Raamsdonksveer;Theo van Delftstraat;4;Theo van;Theo van Delftstraat 4;4941ZT;155;1989;NL-0834-890155;Beschikking;Bouwvergunning Beschikking Bouw tocht sluis c.q. carport Theo van Delftstraat 4 4941ZT Raamsdonksveer 25-9-1989;1989.09.25;Bouw tocht sluis c.q. carport;Bouwvergunning Bouw tocht sluis c.q. carport Theo van Delftstraat 4 4941ZT Raamsdonksveer 25-9-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw tocht sluis c.q. carport;NL 0834;2010;K50771752;3,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6254-02;BR155-1989;Delftstraat;4941ZT;Theo van Delftstraat 4 Raamsdonksveer;Theo van Delftstraat;4;Theo van;Theo van Delftstraat 4;4941ZT;155;1989;NL-0834-890155;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw tocht sluis c.q. carport Theo van Delftstraat 4 4941ZT Raamsdonksveer 25-9-1989;1989.09.25;Bouw tocht sluis c.q. carport;Bouwvergunning Bouw tocht sluis c.q. carport Theo van Delftstraat 4 4941ZT Raamsdonksveer 25-9-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw tocht sluis c.q. carport;NL 0834;2010;K50771752;14,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6255-01;BR156-1989;Rietstraat;4941CC; Rietstraat 18 Raamsdonksveer; Rietstraat;18;;Rietstraat 18;4941CC;156;1989;NL-0834-890156;Beschikking;Bouwvergunning Beschikking Aanbouwen bijkeuken  Rietstraat 18 4941CC Raamsdonksveer 25-9-1989;1989.09.25;Aanbouwen bijkeuken;Bouwvergunning Aanbouwen bijkeuken  Rietstraat 18 4941CC Raamsdonksveer 25-9-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Aanbouwen bijkeuken;NL 0834;2010;K50771752;3,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6255-02;BR156-1989;Rietstraat;4941CC; Rietstraat 18 Raamsdonksveer; Rietstraat;18;;Rietstraat 18;4941CC;156;1989;NL-0834-890156;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Aanbouwen bijkeuken  Rietstraat 18 4941CC Raamsdonksveer 25-9-1989;1989.09.25;Aanbouwen bijkeuken;Bouwvergunning Aanbouwen bijkeuken  Rietstraat 18 4941CC Raamsdonksveer 25-9-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Aanbouwen bijkeuken;NL 0834;2010;K50771752;15,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6256-01;BR157-1989;Verweystraat;4942DJ;Albert Verweystraat 2 t/m 14 Raamsdonksveer;Albert Verweystraat;2 t/m 14;Albert;Albert Verweystraat 2 t/m 14;4942DJ;157;1989;NL-0834-890157;Beschikking;Bouwvergunning Beschikking Bouw 7 woningen Albert Verweystraat 2 t/m 14 4942DJ Raamsdonksveer 25-9-1989;1989.09.25;Bouw 7 woningen;Bouwvergunning Bouw 7 woningen Albert Verweystraat 2 t/m 14 4942DJ Raamsdonksveer 25-9-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw 7 woningen;NL 0834;2010;K50771752;5,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6256-02;BR157-1989;Verweystraat;4942DJ;Albert Verweystraat 2 t/m 14 Raamsdonksveer;Albert Verweystraat;2 t/m 14;Albert;Albert Verweystraat 2 t/m 14;4942DJ;157;1989;NL-0834-890157;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw 7 woningen Albert Verweystraat 2 t/m 14 4942DJ Raamsdonksveer 25-9-1989;1989.09.25;Bouw 7 woningen;Bouwvergunning Bouw 7 woningen Albert Verweystraat 2 t/m 14 4942DJ Raamsdonksveer 25-9-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw 7 woningen;NL 0834;2010;K50771752;90,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6256-03;BR157-1989;Verweystraat;4942DJ;Albert Verweystraat 2 t/m 14 Raamsdonksveer;Albert Verweystraat;2 t/m 14;Albert;Albert Verweystraat 2 t/m 14;4942DJ;157;1989;NL-0834-890157;Overige documenten;Bouwvergunning Overige documenten Bouw 7 woningen Albert Verweystraat 2 t/m 14 4942DJ Raamsdonksveer 25-9-1989;1989.09.25;Bouw 7 woningen;Bouwvergunning Bouw 7 woningen Albert Verweystraat 2 t/m 14 4942DJ Raamsdonksveer 25-9-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw 7 woningen;NL 0834;2010;K50771752;17,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6257-01;BR158-1989;Julianalaan;4941JC; Julianalaan 103 Raamsdonksveer; Julianalaan;103;;Julianalaan 103;4941JC;158;1989;NL-0834-890158;Beschikking;Bouwvergunning Beschikking Oprichten bedrijfsgebouw en uitbreiden brandweergarage  Julianalaan 103 4941JC Raamsdonksveer 25-9-1989;1989.09.25;Oprichten bedrijfsgebouw en uitbreiden brandweergarage;Bouwvergunning Oprichten bedrijfsgebouw en uitbreiden brandweergarage  Julianalaan 103 4941JC Raamsdonksveer 25-9-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Oprichten bedrijfsgebouw en uitbreiden brandweergarage;NL 0834;2010;K50771752;7,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6257-02;BR158-1989;Julianalaan;4941JC; Julianalaan 103 Raamsdonksveer; Julianalaan;103;;Julianalaan 103;4941JC;158;1989;NL-0834-890158;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Oprichten bedrijfsgebouw en uitbreiden brandweergarage  Julianalaan 103 4941JC Raamsdonksveer 25-9-1989;1989.09.25;Oprichten bedrijfsgebouw en uitbreiden brandweergarage;Bouwvergunning Oprichten bedrijfsgebouw en uitbreiden brandweergarage  Julianalaan 103 4941JC Raamsdonksveer 25-9-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Oprichten bedrijfsgebouw en uitbreiden brandweergarage;NL 0834;2010;K50771752;125,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6257-03;BR158-1989;Julianalaan;4941JC; Julianalaan 103 Raamsdonksveer; Julianalaan;103;;Julianalaan 103;4941JC;158;1989;NL-0834-890158;Overige documenten;Bouwvergunning Overige documenten Oprichten bedrijfsgebouw en uitbreiden brandweergarage  Julianalaan 103 4941JC Raamsdonksveer 25-9-1989;1989.09.25;Oprichten bedrijfsgebouw en uitbreiden brandweergarage;Bouwvergunning Oprichten bedrijfsgebouw en uitbreiden brandweergarage  Julianalaan 103 4941JC Raamsdonksveer 25-9-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Oprichten bedrijfsgebouw en uitbreiden brandweergarage;NL 0834;2010;K50771752;5,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6258-01;BR159-1989;Vondellaan;4942DB; Vondellaan 37 t/m 47 Raamsdonksveer; Vondellaan;37 t/m 47;;Vondellaan 37 t/m 47;4942DB;159;1989;NL-0834-890159;Beschikking;Bouwvergunning Beschikking Bouw 6 halfvrijstaande woningen  Vondellaan 37 t/m 47 4942DB Raamsdonksveer 25-9-1989;1989.09.25;Bouw 6 halfvrijstaande woningen;Bouwvergunning Bouw 6 halfvrijstaande woningen  Vondellaan 37 t/m 47 4942DB Raamsdonksveer 25-9-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw 6 halfvrijstaande woningen;NL 0834;2010;K50771752;7,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6258-02;BR159-1989;Vondellaan;4942DB; Vondellaan 37 t/m 47 Raamsdonksveer; Vondellaan;37 t/m 47;;Vondellaan 37 t/m 47;4942DB;159;1989;NL-0834-890159;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw 6 halfvrijstaande woningen  Vondellaan 37 t/m 47 4942DB Raamsdonksveer 25-9-1989;1989.09.25;Bouw 6 halfvrijstaande woningen;Bouwvergunning Bouw 6 halfvrijstaande woningen  Vondellaan 37 t/m 47 4942DB Raamsdonksveer 25-9-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw 6 halfvrijstaande woningen;NL 0834;2010;K50771752;56,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6258-03;BR159-1989;Vondellaan;4942DB; Vondellaan 37 t/m 47 Raamsdonksveer; Vondellaan;37 t/m 47;;Vondellaan 37 t/m 47;4942DB;159;1989;NL-0834-890159;Overige documenten;Bouwvergunning Overige documenten Bouw 6 halfvrijstaande woningen  Vondellaan 37 t/m 47 4942DB Raamsdonksveer 25-9-1989;1989.09.25;Bouw 6 halfvrijstaande woningen;Bouwvergunning Bouw 6 halfvrijstaande woningen  Vondellaan 37 t/m 47 4942DB Raamsdonksveer 25-9-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw 6 halfvrijstaande woningen;NL 0834;2010;K50771752;52,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6259-01;BR161-1989;Kerkstraat;4931AR; Kerkstraat 2 Raamsdonk; Kerkstraat;2;;Kerkstraat 2;4931AR;161;1989;NL-0834-890161;Beschikking;Bouwvergunning Beschikking Bouw machineberging  Kerkstraat 2 4931AR Raamsdonk 9-10-1989;1989.10.09;Bouw machineberging;Bouwvergunning Bouw machineberging  Kerkstraat 2 4931AR Raamsdonk 9-10-1989;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw machineberging;NL 0834;2010;K50771752;3,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6259-02;BR161-1989;Kerkstraat;4931AR; Kerkstraat 2 Raamsdonk; Kerkstraat;2;;Kerkstraat 2;4931AR;161;1989;NL-0834-890161;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw machineberging  Kerkstraat 2 4931AR Raamsdonk 9-10-1989;1989.10.09;Bouw machineberging;Bouwvergunning Bouw machineberging  Kerkstraat 2 4931AR Raamsdonk 9-10-1989;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw machineberging;NL 0834;2010;K50771752;9,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6259-03;BR161-1989;Kerkstraat;4931AR; Kerkstraat 2 Raamsdonk; Kerkstraat;2;;Kerkstraat 2;4931AR;161;1989;NL-0834-890161;Overige documenten;Bouwvergunning Overige documenten Bouw machineberging  Kerkstraat 2 4931AR Raamsdonk 9-10-1989;1989.10.09;Bouw machineberging;Bouwvergunning Bouw machineberging  Kerkstraat 2 4931AR Raamsdonk 9-10-1989;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw machineberging;NL 0834;2010;K50771752;1,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6260-01;BR162-1989;Brasem;4941SE; Brasem 7 Raamsdonksveer; Brasem;7;;Brasem 7;4941SE;162;1989;NL-0834-890162;Beschikking;Bouwvergunning Beschikking Bouw bedrijfshal met kantoorruimte  Brasem 7 4941SE Raamsdonksveer 9-10-1989;1989.10.09;Bouw bedrijfshal met kantoorruimte;Bouwvergunning Bouw bedrijfshal met kantoorruimte  Brasem 7 4941SE Raamsdonksveer 9-10-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw bedrijfshal met kantoorruimte;NL 0834;2010;K50771752;6,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6260-02;BR162-1989;Brasem;4941SE; Brasem 7 Raamsdonksveer; Brasem;7;;Brasem 7;4941SE;162;1989;NL-0834-890162;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw bedrijfshal met kantoorruimte  Brasem 7 4941SE Raamsdonksveer 9-10-1989;1989.10.09;Bouw bedrijfshal met kantoorruimte;Bouwvergunning Bouw bedrijfshal met kantoorruimte  Brasem 7 4941SE Raamsdonksveer 9-10-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw bedrijfshal met kantoorruimte;NL 0834;2010;K50771752;195,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6260-03;BR162-1989;Brasem;4941SE; Brasem 7 Raamsdonksveer; Brasem;7;;Brasem 7;4941SE;162;1989;NL-0834-890162;Overige documenten;Bouwvergunning Overige documenten Bouw bedrijfshal met kantoorruimte  Brasem 7 4941SE Raamsdonksveer 9-10-1989;1989.10.09;Bouw bedrijfshal met kantoorruimte;Bouwvergunning Bouw bedrijfshal met kantoorruimte  Brasem 7 4941SE Raamsdonksveer 9-10-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw bedrijfshal met kantoorruimte;NL 0834;2010;K50771752;185,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6261-01;BR163-1989;Vijfhoevenlaan;4941BH; Vijfhoevenlaan 46 Raamsdonksveer; Vijfhoevenlaan;46;;Vijfhoevenlaan 46;4941BH;163;1989;NL-0834-890163;Beschikking;Bouwvergunning Beschikking Plaatsen unit voor mindervalide  Vijfhoevenlaan 46 4941BH Raamsdonksveer 16-10-1989;1989.10.16;Plaatsen unit voor mindervalide;Bouwvergunning Plaatsen unit voor mindervalide  Vijfhoevenlaan 46 4941BH Raamsdonksveer 16-10-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen unit voor mindervalide;NL 0834;2010;K50771752;3,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-6261-02;BR163-1989;Vijfhoevenlaan;4941BH; Vijfhoevenlaan 46 Raamsdonksveer; Vijfhoevenlaan;46;;Vijfhoevenlaan 46;4941BH;163;1989;NL-0834-890163;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen unit voor mindervalide  Vijfhoevenlaan 46 4941BH Raamsdonksveer 16-10-1989;1989.10.16;Plaatsen unit voor mindervalide;Bouwvergunning Plaatsen unit voor mindervalide  Vijfhoevenlaan 46 4941BH Raamsdonksveer 16-10-1989;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen unit voor mindervalide;NL 0834;2010;K50771752;6,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.05;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
