Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie
GDB-5011-02;BR012-1991;Bliek;4941SG; Bliek 18 Raamsdonksveer; Bliek;18;;Bliek 18;4941SG;12;1991;NL-0834-910012;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw bedrijfshal met kantoorruimte  Bliek 18 4941SG Raamsdonksveer 8-2-1991;1991.02.08;Bouw bedrijfshal met kantoorruimte;Bouwvergunning Bouw bedrijfshal met kantoorruimte  Bliek 18 4941SG Raamsdonksveer 8-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw bedrijfshal met kantoorruimte;NL 0834;2010;K50771752;34,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5011-03;BR012-1991;Bliek;4941SG; Bliek 18 Raamsdonksveer; Bliek;18;;Bliek 18;4941SG;12;1991;NL-0834-910012;Overige documenten;Bouwvergunning Overige documenten Bouw bedrijfshal met kantoorruimte  Bliek 18 4941SG Raamsdonksveer 8-2-1991;1991.02.08;Bouw bedrijfshal met kantoorruimte;Bouwvergunning Bouw bedrijfshal met kantoorruimte  Bliek 18 4941SG Raamsdonksveer 8-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw bedrijfshal met kantoorruimte;NL 0834;2010;K50771752;37,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5012-01;BR013-1991;Oosterhoutseweg;4941WX; Oosterhoutseweg 77 Raamsdonksveer; Oosterhoutseweg;77;;Oosterhoutseweg 77;4941WX;13;1991;NL-0834-910013;Beschikking;Bouwvergunning Beschikking Vergroten werktuigenloods  Oosterhoutseweg 77 4941WX Raamsdonksveer 13-2-1991;1991.02.13;Vergroten werktuigenloods;Bouwvergunning Vergroten werktuigenloods  Oosterhoutseweg 77 4941WX Raamsdonksveer 13-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vergroten werktuigenloods;NL 0834;2010;K50771752;7,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5012-02;BR013-1991;Oosterhoutseweg;4941WX; Oosterhoutseweg 77 Raamsdonksveer; Oosterhoutseweg;77;;Oosterhoutseweg 77;4941WX;13;1991;NL-0834-910013;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vergroten werktuigenloods  Oosterhoutseweg 77 4941WX Raamsdonksveer 13-2-1991;1991.02.13;Vergroten werktuigenloods;Bouwvergunning Vergroten werktuigenloods  Oosterhoutseweg 77 4941WX Raamsdonksveer 13-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vergroten werktuigenloods;NL 0834;2010;K50771752;21,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5013-01;BR014-1991;Pijperhof;4941WR; Pijperhof 4 Raamsdonksveer; Pijperhof;4;;Pijperhof 4;4941WR;14;1991;NL-0834-910014;Beschikking;Bouwvergunning Beschikking Aanpassen garage tot kantoor en plaatsen carport  Pijperhof 4 4941WR Raamsdonksveer 14-2-1991;1991.02.14;Aanpassen garage tot kantoor en plaatsen carport;Bouwvergunning Aanpassen garage tot kantoor en plaatsen carport  Pijperhof 4 4941WR Raamsdonksveer 14-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Aanpassen garage tot kantoor en plaatsen carport;NL 0834;2010;K50771752;4,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5013-02;BR014-1991;Pijperhof;4941WR; Pijperhof 4 Raamsdonksveer; Pijperhof;4;;Pijperhof 4;4941WR;14;1991;NL-0834-910014;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Aanpassen garage tot kantoor en plaatsen carport  Pijperhof 4 4941WR Raamsdonksveer 14-2-1991;1991.02.14;Aanpassen garage tot kantoor en plaatsen carport;Bouwvergunning Aanpassen garage tot kantoor en plaatsen carport  Pijperhof 4 4941WR Raamsdonksveer 14-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Aanpassen garage tot kantoor en plaatsen carport;NL 0834;2010;K50771752;11,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5013-03;BR014-1991;Pijperhof;4941WR; Pijperhof 4 Raamsdonksveer; Pijperhof;4;;Pijperhof 4;4941WR;14;1991;NL-0834-910014;Overige documenten;Bouwvergunning Overige documenten Aanpassen garage tot kantoor en plaatsen carport  Pijperhof 4 4941WR Raamsdonksveer 14-2-1991;1991.02.14;Aanpassen garage tot kantoor en plaatsen carport;Bouwvergunning Aanpassen garage tot kantoor en plaatsen carport  Pijperhof 4 4941WR Raamsdonksveer 14-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Aanpassen garage tot kantoor en plaatsen carport;NL 0834;2010;K50771752;1,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5014-01;BR015-1991;Beethovenlaan;4941WC; Beethovenlaan 14 Raamsdonksveer; Beethovenlaan;14;;Beethovenlaan 14;4941WC;15;1991;NL-0834-910015;Beschikking;Bouwvergunning Beschikking Plaatsen zomerhuisje  Beethovenlaan 14 4941WC Raamsdonksveer 19-2-1991;1991.02.19;Plaatsen zomerhuisje;Bouwvergunning Plaatsen zomerhuisje  Beethovenlaan 14 4941WC Raamsdonksveer 19-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen zomerhuisje;NL 0834;2010;K50771752;4,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5014-02;BR015-1991;Beethovenlaan;4941WC; Beethovenlaan 14 Raamsdonksveer; Beethovenlaan;14;;Beethovenlaan 14;4941WC;15;1991;NL-0834-910015;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen zomerhuisje  Beethovenlaan 14 4941WC Raamsdonksveer 19-2-1991;1991.02.19;Plaatsen zomerhuisje;Bouwvergunning Plaatsen zomerhuisje  Beethovenlaan 14 4941WC Raamsdonksveer 19-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen zomerhuisje;NL 0834;2010;K50771752;3,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5014-03;BR015-1991;Beethovenlaan;4941WC; Beethovenlaan 14 Raamsdonksveer; Beethovenlaan;14;;Beethovenlaan 14;4941WC;15;1991;NL-0834-910015;Overige documenten;Bouwvergunning Overige documenten Plaatsen zomerhuisje  Beethovenlaan 14 4941WC Raamsdonksveer 19-2-1991;1991.02.19;Plaatsen zomerhuisje;Bouwvergunning Plaatsen zomerhuisje  Beethovenlaan 14 4941WC Raamsdonksveer 19-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Plaatsen zomerhuisje;NL 0834;2010;K50771752;0,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5015-01;BR016-1991;Julianalaan;4941JA; Julianalaan 9 t/m 11 Raamsdonksveer; Julianalaan;9 t/m 11;;Julianalaan 9 t/m 11;4941JA;16;1991;NL-0834-910016;Beschikking;Bouwvergunning Beschikking Vergroten twee woningen onder één kap  Julianalaan 9 t/m 11  Raamsdonksveer 22-2-1991;1991.02.22;Vergroten twee woningen onder één kap;Bouwvergunning Vergroten twee woningen onder één kap  Julianalaan 9 t/m 11  Raamsdonksveer 22-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vergroten twee woningen onder één kap;NL 0834;2010;K50771752;5,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5015-02;BR016-1991;Julianalaan;4941JA; Julianalaan 9 t/m 11 Raamsdonksveer; Julianalaan;9 t/m 11;;Julianalaan 9 t/m 11;4941JA;16;1991;NL-0834-910016;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vergroten twee woningen onder één kap  Julianalaan 9 t/m 11  Raamsdonksveer 22-2-1991;1991.02.22;Vergroten twee woningen onder één kap;Bouwvergunning Vergroten twee woningen onder één kap  Julianalaan 9t/m 11  Raamsdonksveer 22-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vergroten twee woningen onder één kap;NL 0834;2010;K50771752;11,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5015-03;BR016-1991;Julianalaan;4941JA; Julianalaan 9 t/m 11 Raamsdonksveer; Julianalaan;9 t/m 11;;Julianalaan 9 t/m 11;4941JA;16;1991;NL-0834-910016;Overige documenten;Bouwvergunning Overige documenten Vergroten twee woningen onder één kap  Julianalaan 9 t/m 11  Raamsdonksveer 22-2-1991;1991.02.22;Vergroten twee woningen onder één kap;Bouwvergunning Vergroten twee woningen onder één kap  Julianalaan 9 t/m 11  Raamsdonksveer 22-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Vergroten twee woningen onder één kap;NL 0834;2010;K50771752;0,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5016-01;BR017-1991;Hendrikstraat;4941JV;Prins Hendrikstraat 6 Raamsdonksveer;Prins Hendrikstraat;6;Prins;Prins Hendrikstraat 6;4941JV;17;1991;NL-0834-910017;Beschikking;Bouwvergunning Beschikking Bouw partycentrum Prins Hendrikstraat 6 4941JV Raamsdonksveer 21-2-1991;1991.02.21;Bouw partycentrum;Bouwvergunning Bouw partycentrum Prins Hendrikstraat 6 4941JV Raamsdonksveer 21-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw partycentrum;NL 0834;2010;K50771752;11,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5016-02;BR017-1991;Hendrikstraat;4941JV;Prins Hendrikstraat 6 Raamsdonksveer;Prins Hendrikstraat;6;Prins;Prins Hendrikstraat 6;4941JV;17;1991;NL-0834-910017;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw partycentrum Prins Hendrikstraat 6 4941JV Raamsdonksveer 21-2-1991;1991.02.21;Bouw partycentrum;Bouwvergunning Bouw partycentrum Prins Hendrikstraat 6 4941JV Raamsdonksveer 21-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw partycentrum;NL 0834;2010;K50771752;50,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5016-03;BR017-1991;Hendrikstraat;4941JV;Prins Hendrikstraat 6 Raamsdonksveer;Prins Hendrikstraat;6;Prins;Prins Hendrikstraat 6;4941JV;17;1991;NL-0834-910017;Overige documenten;Bouwvergunning Overige documenten Bouw partycentrum Prins Hendrikstraat 6 4941JV Raamsdonksveer 21-2-1991;1991.02.21;Bouw partycentrum;Bouwvergunning Bouw partycentrum Prins Hendrikstraat 6 4941JV Raamsdonksveer 21-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw partycentrum;NL 0834;2010;K50771752;17,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5017-01;BR018-1991;Ruisvoorn;4941SB; Ruisvoorn 8 Raamsdonksveer; Ruisvoorn;8;;Ruisvoorn 8;4941SB;18;1991;NL-0834-910018;Beschikking;Bouwvergunning Beschikking Vergroten bedrijfshal  Ruisvoorn 8  Raamsdonksveer 21-2-1991;1991.02.21;Vergroten bedrijfshal;Bouwvergunning Vergroten bedrijfshal  Ruisvoorn 8  Raamsdonksveer 21-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vergroten bedrijfshal;NL 0834;2010;K50771752;4,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5017-02;BR018-1991;Ruisvoorn;4941SB; Ruisvoorn 8 Raamsdonksveer; Ruisvoorn;8;;Ruisvoorn 8;4941SB;18;1991;NL-0834-910018;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vergroten bedrijfshal  Ruisvoorn 8  Raamsdonksveer 21-2-1991;1991.02.21;Vergroten bedrijfshal;Bouwvergunning Vergroten bedrijfshal  Ruisvoorn 8  Raamsdonksveer 21-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vergroten bedrijfshal;NL 0834;2010;K50771752;48,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5017-03;BR018-1991;Ruisvoorn;4941SB; Ruisvoorn 8 Raamsdonksveer; Ruisvoorn;8;;Ruisvoorn 8;4941SB;18;1991;NL-0834-910018;Overige documenten;Bouwvergunning Overige documenten Vergroten bedrijfshal  Ruisvoorn 8  Raamsdonksveer 21-2-1991;1991.02.21;Vergroten bedrijfshal;Bouwvergunning Vergroten bedrijfshal  Ruisvoorn 8  Raamsdonksveer 21-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Vergroten bedrijfshal;NL 0834;2010;K50771752;33,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5018-01;BR019-1991;Engelsewal;4944XK; Engelsewal 15 Raamsdonk; Engelsewal;15;;Engelsewal 15;4944XK;19;1991;NL-0834-910019;Beschikking;Bouwvergunning Beschikking Bouw garage / berging  Engelsewal 15  Raamsdonk 22-2-1991;1991.02.22;Bouw garage / berging;Bouwvergunning Bouw garage / berging  Engelsewal 15  Raamsdonk 22-2-1991;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw garage / berging;NL 0834;2010;K50771752;4,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5018-02;BR019-1991;Engelsewal;4944XK; Engelsewal 15 Raamsdonk; Engelsewal;15;;Engelsewal 15;4944XK;19;1991;NL-0834-910019;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw garage / berging  Engelsewal 15  Raamsdonk 22-2-1991;1991.02.22;Bouw garage / berging;Bouwvergunning Bouw garage / berging  Engelsewal 15  Raamsdonk 22-2-1991;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw garage / berging;NL 0834;2010;K50771752;1,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5019-01;BR020-1991;Landonk;4941BM; Landonk 38 Raamsdonksveer; Landonk;38;;Landonk 38;4941BM;20;1991;NL-0834-910020;Beschikking;Bouwvergunning Beschikking Bouw tuinhuisje  Landonk 38 4941BM Raamsdonksveer 26-2-1991;1991.02.26;Bouw tuinhuisje;Bouwvergunning Bouw tuinhuisje  Landonk 38 4941BM Raamsdonksveer 26-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw tuinhuisje;NL 0834;2010;K50771752;3,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5019-02;BR020-1991;Landonk;4941BM; Landonk 38 Raamsdonksveer; Landonk;38;;Landonk 38;4941BM;20;1991;NL-0834-910020;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw tuinhuisje  Landonk 38 4941BM Raamsdonksveer 26-2-1991;1991.02.26;Bouw tuinhuisje;Bouwvergunning Bouw tuinhuisje  Landonk 38 4941BM Raamsdonksveer 26-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw tuinhuisje;NL 0834;2010;K50771752;1,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5020-01;BR021-1991;Vondellaan;; Vondellaan  Raamsdonksveer; Vondellaan;;;Vondellaan;;21;1991;NL-0834-910021;Beschikking;Bouwvergunning Beschikking Bouw woning  Vondellaan   Raamsdonksveer 25-2-1991;1991.02.25;Bouw woning;Bouwvergunning Bouw woning  Vondellaan   Raamsdonksveer 25-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw woning;NL 0834;2010;K50771752;5,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5020-02;BR021-1991;Vondellaan;; Vondellaan  Raamsdonksveer; Vondellaan;;;Vondellaan;;21;1991;NL-0834-910021;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw woning  Vondellaan   Raamsdonksveer 25-2-1991;1991.02.25;Bouw woning;Bouwvergunning Bouw woning  Vondellaan   Raamsdonksveer 25-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw woning;NL 0834;2010;K50771752;56,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5020-03;BR021-1991;Vondellaan;; Vondellaan  Raamsdonksveer; Vondellaan;;;Vondellaan;;21;1991;NL-0834-910021;Overige documenten;Bouwvergunning Overige documenten Bouw woning  Vondellaan   Raamsdonksveer 25-2-1991;1991.02.25;Bouw woning;Bouwvergunning Bouw woning  Vondellaan   Raamsdonksveer 25-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw woning;NL 0834;2010;K50771752;13,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5021-01;BR022-1991;Koningstraat;4941GW; Koningstraat 20 Raamsdonksveer; Koningstraat;20;;Koningstraat 20;4941GW;22;1991;NL-0834-910022;Beschikking;Bouwvergunning Beschikking Bouw berging  Koningstraat 20 4941GW Raamsdonksveer 28-2-1991;1991.02.28;Bouw berging;Bouwvergunning Bouw berging  Koningstraat 20 4941GW Raamsdonksveer 28-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw berging;NL 0834;2010;K50771752;4,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5021-02;BR022-1991;Koningstraat;4941GW; Koningstraat 20 Raamsdonksveer; Koningstraat;20;;Koningstraat 20;4941GW;22;1991;NL-0834-910022;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw berging  Koningstraat 20 4941GW Raamsdonksveer 28-2-1991;1991.02.28;Bouw berging;Bouwvergunning Bouw berging  Koningstraat 20 4941GW Raamsdonksveer 28-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw berging;NL 0834;2010;K50771752;4,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5022-01;BR023-1991;Doornboom;4942BZ; Doornboom 1 Raamsdonksveer; Doornboom;1;;Doornboom 1;4942BZ;23;1991;NL-0834-910023;Beschikking;Bouwvergunning Beschikking Vergroten garage  Doornboom 1 4942BZ Raamsdonksveer 28-2-1991;1991.02.28;Vergroten garage;Bouwvergunning Vergroten garage  Doornboom 1 4942BZ Raamsdonksveer 28-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vergroten garage;NL 0834;2010;K50771752;3,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5022-02;BR023-1991;Doornboom;4942BZ; Doornboom 1 Raamsdonksveer; Doornboom;1;;Doornboom 1;4942BZ;23;1991;NL-0834-910023;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vergroten garage  Doornboom 1 4942BZ Raamsdonksveer 28-2-1991;1991.02.28;Vergroten garage;Bouwvergunning Vergroten garage  Doornboom 1 4942BZ Raamsdonksveer 28-2-1991;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vergroten garage;NL 0834;2010;K50771752;4,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
