Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie
GDB-3731-01;BR035-1982;Keizersdijk;4941GD; Keizersdijk 89 Raamsdonksveer; Keizersdijk;89;;Keizersdijk 89;4941GD;35;1982;NL-0834-820035;Beschikking;Bouwvergunning Beschikking Bouw scheepsbouwloods  Keizersdijk 89 4941GD Raamsdonksveer 16-3-1982;1982.03.16;Bouw scheepsbouwloods;Bouwvergunning Bouw scheepsbouwloods  Keizersdijk 89 4941GD Raamsdonksveer 16-3-1982;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw scheepsbouwloods;NL 0834;2010;K50771752;3,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3731-02;BR035-1982;Keizersdijk;4941GD; Keizersdijk 89 Raamsdonksveer; Keizersdijk;89;;Keizersdijk 89;4941GD;35;1982;NL-0834-820035;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw scheepsbouwloods  Keizersdijk 89 4941GD Raamsdonksveer 16-3-1982;1982.03.16;Bouw scheepsbouwloods;Bouwvergunning Bouw scheepsbouwloods  Keizersdijk 89 4941GD Raamsdonksveer 16-3-1982;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw scheepsbouwloods;NL 0834;2010;K50771752;160,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3731-03;BR035-1982;Keizersdijk;4941GD; Keizersdijk 89 Raamsdonksveer; Keizersdijk;89;;Keizersdijk 89;4941GD;35;1982;NL-0834-820035;Overige documenten;Bouwvergunning Overige documenten Bouw scheepsbouwloods  Keizersdijk 89 4941GD Raamsdonksveer 16-3-1982;1982.03.16;Bouw scheepsbouwloods;Bouwvergunning Bouw scheepsbouwloods  Keizersdijk 89 4941GD Raamsdonksveer 16-3-1982;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw scheepsbouwloods;NL 0834;2010;K50771752;124,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3732-01;BR036-1982;Stationstraat;4944AK; Stationstraat 14 Raamsdonk; Stationstraat;14;;Stationstraat 14;4944AK;36;1982;NL-0834-820036;Beschikking;Bouwvergunning Beschikking Vernieuwen en vergroten woning met bakkerij  Stationstraat 14 4944AK Raamsdonk 27-4-1982;1982.04.27;Vernieuwen en vergroten woning met bakkerij;Bouwvergunning Vernieuwen en vergroten woning met bakkerij  Stationstraat 14 4944AK Raamsdonk 27-4-1982;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vernieuwen en vergroten woning met bakkerij;NL 0834;2010;K50771752;4,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3732-02;BR036-1982;Stationstraat;4944AK; Stationstraat 14 Raamsdonk; Stationstraat;14;;Stationstraat 14;4944AK;36;1982;NL-0834-820036;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vernieuwen en vergroten woning met bakkerij  Stationstraat 14 4944AK Raamsdonk 27-4-1982;1982.04.27;Vernieuwen en vergroten woning met bakkerij;Bouwvergunning Vernieuwen en vergroten woning met bakkerij  Stationstraat 14 4944AK Raamsdonk 27-4-1982;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vernieuwen en vergroten woning met bakkerij;NL 0834;2010;K50771752;127,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3732-03;BR036-1982;Stationstraat;4944AK; Stationstraat 14 Raamsdonk; Stationstraat;14;;Stationstraat 14;4944AK;36;1982;NL-0834-820036;Overige documenten;Bouwvergunning Overige documenten Vernieuwen en vergroten woning met bakkerij  Stationstraat 14 4944AK Raamsdonk 27-4-1982;1982.04.27;Vernieuwen en vergroten woning met bakkerij;Bouwvergunning Vernieuwen en vergroten woning met bakkerij  Stationstraat 14 4944AK Raamsdonk 27-4-1982;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Vernieuwen en vergroten woning met bakkerij;NL 0834;2010;K50771752;11,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3733-01;BR037-1982;Bernhardstraat;4941GH;Prins Bernhardstraat 13 Raamsdonksveer;Prins Bernhardstraat;13;Prins;Prins Bernhardstraat 13;4941GH;37;1982;NL-0834-820037;Beschikking;Bouwvergunning Beschikking Aanbrengen demontabele gevelbekleding Prins Bernhardstraat 13 4941GH Raamsdonksveer 20-4-1982;1982.04.20;Aanbrengen demontabele gevelbekleding;Bouwvergunning Aanbrengen demontabele gevelbekleding Prins Bernhardstraat 13 4941GH Raamsdonksveer 20-4-1982;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Aanbrengen demontabele gevelbekleding;NL 0834;2010;K50771752;4,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3733-02;BR037-1982;Bernhardstraat;4941GH;Prins Bernhardstraat 13 Raamsdonksveer;Prins Bernhardstraat;13;Prins;Prins Bernhardstraat 13;4941GH;37;1982;NL-0834-820037;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Aanbrengen demontabele gevelbekleding Prins Bernhardstraat 13 4941GH Raamsdonksveer 20-4-1982;1982.04.20;Aanbrengen demontabele gevelbekleding;Bouwvergunning Aanbrengen demontabele gevelbekleding Prins Bernhardstraat 13 4941GH Raamsdonksveer 20-4-1982;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Aanbrengen demontabele gevelbekleding;NL 0834;2010;K50771752;7,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3734-01;BR038-1982;Koningstraat;4941GW; Koningstraat 38 Raamsdonksveer; Koningstraat;38;;Koningstraat 38;4941GW;38;1982;NL-0834-820038;Beschikking;Bouwvergunning Beschikking Bouw garage / berging ter vervanging bestaande garage  Koningstraat 38 4941GW Raamsdonksveer 20-4-1982;1982.04.20;Bouw garage / berging ter vervanging bestaande garage;Bouwvergunning Bouw garage / berging ter vervanging bestaande garage  Koningstraat 38 4941GW Raamsdonksveer 20-4-1982;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw garage / berging ter vervanging bestaande garage;NL 0834;2010;K50771752;5,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3734-02;BR038-1982;Koningstraat;4941GW; Koningstraat 38 Raamsdonksveer; Koningstraat;38;;Koningstraat 38;4941GW;38;1982;NL-0834-820038;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw garage / berging ter vervanging bestaande garage  Koningstraat 38 4941GW Raamsdonksveer 20-4-1982;1982.04.20;Bouw garage / berging ter vervanging bestaande garage;Bouwvergunning Bouw garage / berging ter vervanging bestaande garage  Koningstraat 38 4941GW Raamsdonksveer 20-4-1982;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw garage / berging ter vervanging bestaande garage;NL 0834;2010;K50771752;16,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3735-01;BR039-1982;Oosterhoutseweg;4941WZ; Oosterhoutseweg 20 Raamsdonksveer; Oosterhoutseweg;20;;Oosterhoutseweg 20;4941WZ;39;1982;NL-0834-820039;Beschikking;Bouwvergunning Beschikking Vergroten woning  Oosterhoutseweg 20 4941WZ Raamsdonksveer 22-4-1982;1982.04.22;Vergroten woning;Bouwvergunning Vergroten woning  Oosterhoutseweg 20 4941WZ Raamsdonksveer 22-4-1982;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vergroten woning;NL 0834;2010;K50771752;4,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3735-02;BR039-1982;Oosterhoutseweg;4941WZ; Oosterhoutseweg 20 Raamsdonksveer; Oosterhoutseweg;20;;Oosterhoutseweg 20;4941WZ;39;1982;NL-0834-820039;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vergroten woning  Oosterhoutseweg 20 4941WZ Raamsdonksveer 22-4-1982;1982.04.22;Vergroten woning;Bouwvergunning Vergroten woning  Oosterhoutseweg 20 4941WZ Raamsdonksveer 22-4-1982;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vergroten woning;NL 0834;2010;K50771752;34,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3736-01;BR040-1982;Baksweer;4941LL; Baksweer 230 Raamsdonksveer; Baksweer;230;;Baksweer 230;4941LL;40;1982;NL-0834-820040;Beschikking;Bouwvergunning Beschikking Plaatsen carport  Baksweer 230 4941LL Raamsdonksveer 3-5-1982;1982.05.03;Plaatsen carport;Bouwvergunning Plaatsen carport  Baksweer 230 4941LL Raamsdonksveer 3-5-1982;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen carport;NL 0834;2010;K50771752;3,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3736-02;BR040-1982;Baksweer;4941LL; Baksweer 230 Raamsdonksveer; Baksweer;230;;Baksweer 230;4941LL;40;1982;NL-0834-820040;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen carport  Baksweer 230 4941LL Raamsdonksveer 3-5-1982;1982.05.03;Plaatsen carport;Bouwvergunning Plaatsen carport  Baksweer 230 4941LL Raamsdonksveer 3-5-1982;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen carport;NL 0834;2010;K50771752;9,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3737-01;BR041-1982;Ramgatseweg;4941VS; Ramgatseweg 44 Raamsdonksveer; Ramgatseweg;44;;Ramgatseweg 44;4941VS;41;1982;NL-0834-820041;Beschikking;Bouwvergunning Beschikking Vergroten bedrijfsruimte  Ramgatseweg 44 4941VS Raamsdonksveer 3-5-1982;1982.05.03;Vergroten bedrijfsruimte;Bouwvergunning Vergroten bedrijfsruimte  Ramgatseweg 44 4941VS Raamsdonksveer 3-5-1982;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vergroten bedrijfsruimte;NL 0834;2010;K50771752;3,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3737-02;BR041-1982;Ramgatseweg;4941VS; Ramgatseweg 44 Raamsdonksveer; Ramgatseweg;44;;Ramgatseweg 44;4941VS;41;1982;NL-0834-820041;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vergroten bedrijfsruimte  Ramgatseweg 44 4941VS Raamsdonksveer 3-5-1982;1982.05.03;Vergroten bedrijfsruimte;Bouwvergunning Vergroten bedrijfsruimte  Ramgatseweg 44 4941VS Raamsdonksveer 3-5-1982;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vergroten bedrijfsruimte;NL 0834;2010;K50771752;26,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3737-03;BR041-1982;Ramgatseweg;4941VS; Ramgatseweg 44 Raamsdonksveer; Ramgatseweg;44;;Ramgatseweg 44;4941VS;41;1982;NL-0834-820041;Overige documenten;Bouwvergunning Overige documenten Vergroten bedrijfsruimte  Ramgatseweg 44 4941VS Raamsdonksveer 3-5-1982;1982.05.03;Vergroten bedrijfsruimte;Bouwvergunning Vergroten bedrijfsruimte  Ramgatseweg 44 4941VS Raamsdonksveer 3-5-1982;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Vergroten bedrijfsruimte;NL 0834;2010;K50771752;3,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3738-01;BR042-1982;Kerklaan;; Kerklaan  Raamsdonk; Kerklaan;;;Kerklaan;;42;1982;NL-0834-820042;Beschikking;Bouwvergunning Beschikking Bouw bedrijfsruimte voor kwekerij annex hoveniersbedrijf  Kerklaan   Raamsdonk 27-4-1982;1982.04.27;Bouw bedrijfsruimte voor kwekerij annex hoveniersbedrijf;Bouwvergunning Bouw bedrijfsruimte voor kwekerij annex hoveniersbedrijf  Kerklaan   Raamsdonk 27-4-1982;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw bedrijfsruimte voor kwekerij annex hoveniersbedrijf;NL 0834;2010;K50771752;6,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3738-02;BR042-1982;Kerklaan;; Kerklaan  Raamsdonk; Kerklaan;;;Kerklaan;;42;1982;NL-0834-820042;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw bedrijfsruimte voor kwekerij annex hoveniersbedrijf  Kerklaan   Raamsdonk 27-4-1982;1982.04.27;Bouw bedrijfsruimte voor kwekerij annex hoveniersbedrijf;Bouwvergunning Bouw bedrijfsruimte voor kwekerij annex hoveniersbedrijf  Kerklaan   Raamsdonk 27-4-1982;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw bedrijfsruimte voor kwekerij annex hoveniersbedrijf;NL 0834;2010;K50771752;46,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3738-03;BR042-1982;Kerklaan;; Kerklaan  Raamsdonk; Kerklaan;;;Kerklaan;;42;1982;NL-0834-820042;Overige documenten;Bouwvergunning Overige documenten Bouw bedrijfsruimte voor kwekerij annex hoveniersbedrijf  Kerklaan   Raamsdonk 27-4-1982;1982.04.27;Bouw bedrijfsruimte voor kwekerij annex hoveniersbedrijf;Bouwvergunning Bouw bedrijfsruimte voor kwekerij annex hoveniersbedrijf  Kerklaan   Raamsdonk 27-4-1982;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw bedrijfsruimte voor kwekerij annex hoveniersbedrijf;NL 0834;2010;K50771752;8,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3739-01;BR043-1982;Parklaan;4941BB; Parklaan 14 Raamsdonksveer; Parklaan;14;;Parklaan 14;4941BB;43;1982;NL-0834-820043;Beschikking;Bouwvergunning Beschikking Verbouwen en vergroten bijkeuken  Parklaan 14 4941BB Raamsdonksveer 3-5-1982;1982.05.03;Verbouwen en vergroten bijkeuken;Bouwvergunning Verbouwen en vergroten bijkeuken  Parklaan 14 4941BB Raamsdonksveer 3-5-1982;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen en vergroten bijkeuken;NL 0834;2010;K50771752;5,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3739-02;BR043-1982;Parklaan;4941BB; Parklaan 14 Raamsdonksveer; Parklaan;14;;Parklaan 14;4941BB;43;1982;NL-0834-820043;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbouwen en vergroten bijkeuken  Parklaan 14 4941BB Raamsdonksveer 3-5-1982;1982.05.03;Verbouwen en vergroten bijkeuken;Bouwvergunning Verbouwen en vergroten bijkeuken  Parklaan 14 4941BB Raamsdonksveer 3-5-1982;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbouwen en vergroten bijkeuken;NL 0834;2010;K50771752;13,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3740-01;BR044-1982;Baksweer;4941LL; Baksweer 233 Raamsdonksveer; Baksweer;233;;Baksweer 233;4941LL;44;1982;NL-0834-820044;Beschikking;Bouwvergunning Beschikking Plaatsen tuinhuisje  Baksweer 233 4941LL Raamsdonksveer 3-5-1982;1982.05.03;Plaatsen tuinhuisje;Bouwvergunning Plaatsen tuinhuisje  Baksweer 233 4941LL Raamsdonksveer 3-5-1982;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen tuinhuisje;NL 0834;2010;K50771752;4,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3740-02;BR044-1982;Baksweer;4941LL; Baksweer 233 Raamsdonksveer; Baksweer;233;;Baksweer 233;4941LL;44;1982;NL-0834-820044;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen tuinhuisje  Baksweer 233 4941LL Raamsdonksveer 3-5-1982;1982.05.03;Plaatsen tuinhuisje;Bouwvergunning Plaatsen tuinhuisje  Baksweer 233 4941LL Raamsdonksveer 3-5-1982;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen tuinhuisje;NL 0834;2010;K50771752;4,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3740-03;BR044-1982;Baksweer;4941LL; Baksweer 233 Raamsdonksveer; Baksweer;233;;Baksweer 233;4941LL;44;1982;NL-0834-820044;Overige documenten;Bouwvergunning Overige documenten Plaatsen tuinhuisje  Baksweer 233 4941LL Raamsdonksveer 3-5-1982;1982.05.03;Plaatsen tuinhuisje;Bouwvergunning Plaatsen tuinhuisje  Baksweer 233 4941LL Raamsdonksveer 3-5-1982;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Plaatsen tuinhuisje;NL 0834;2010;K50771752;0,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3741-01;BR045-1982;Koningstraat;4941GW; Koningstraat 36 Raamsdonksveer; Koningstraat;36;;Koningstraat 36;4941GW;45;1982;NL-0834-820045;Beschikking;Bouwvergunning Beschikking Bouw nieuwe garage / berging  Koningstraat 36 4941GW Raamsdonksveer 3-5-1982;1982.05.03;Bouw nieuwe garage / berging;Bouwvergunning Bouw nieuwe garage / berging  Koningstraat 36 4941GW Raamsdonksveer 3-5-1982;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw nieuwe garage / berging;NL 0834;2010;K50771752;4,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3741-02;BR045-1982;Koningstraat;4941GW; Koningstraat 36 Raamsdonksveer; Koningstraat;36;;Koningstraat 36;4941GW;45;1982;NL-0834-820045;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw nieuwe garage / berging  Koningstraat 36 4941GW Raamsdonksveer 3-5-1982;1982.05.03;Bouw nieuwe garage / berging;Bouwvergunning Bouw nieuwe garage / berging  Koningstraat 36 4941GW Raamsdonksveer 3-5-1982;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw nieuwe garage / berging;NL 0834;2010;K50771752;29,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3742-01;BR046-1982;Boterpolderlaan;4941ZL; Boterpolderlaan 7 Raamsdonksveer; Boterpolderlaan;7;;Boterpolderlaan 7;4941ZL;46;1982;NL-0834-820046;Beschikking;Bouwvergunning Beschikking Maken kantoorruimte en aanbouw expeditiehal en 2 grondstoffensilo's  Boterpolderlaan 7 4941ZL Raamsdonksveer 11-5-1982;1982.05.11;Maken kantoorruimte en aanbouw expeditiehal en 2 grondstoffensilo's;Bouwvergunning Maken kantoorruimte en aanbouw expeditiehal en 2 grondstoffensilo's  Boterpolderlaan 7 4941ZL Raamsdonksveer 11-5-1982;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Maken kantoorruimte en aanbouw expeditiehal en 2 grondstoffensilo's;NL 0834;2010;K50771752;7,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
