Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie;;;;;
GDB-1477-01;BR151e-1966;Oranjestraat;4941JP; Oranjestraat 17 Raamsdonksveer; Oranjestraat;17;;Oranjestraat 17;4941JP;151e;1966;NL-0834-660151E;Beschikking;Bouwvergunning Beschikking Aanbrengen dakkapel op linkerdakvlak woning  Oranjestraat 17 4941JP Raamsdonksveer 5-5-1966;1966.05.05;Aanbrengen dakkapel op linkerdakvlak woning;Bouwvergunning Aanbrengen dakkapel op linkerdakvlak woning  Oranjestraat 17 4941JP Raamsdonksveer 5-5-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Aanbrengen dakkapel op linkerdakvlak woning;NL 0834;2010;K50771752;#N/B;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1478-01;BR153a-1966;Hendrikstraat;;Prins Hendrikstraat  Raamsdonksveer;Prins Hendrikstraat;;Prins;Prins Hendrikstraat;;153a;1966;NL-0834-660153A;Beschikking;Bouwvergunning Beschikking Uitbreiden bedrijfsruimte Prins Hendrikstraat   Raamsdonksveer 20-5-1966;1966.05.20;Uitbreiden bedrijfsruimte;Bouwvergunning Uitbreiden bedrijfsruimte Prins Hendrikstraat   Raamsdonksveer 20-5-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiden bedrijfsruimte;NL 0834;2010;K50771752;1,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1478-02;BR153a-1966;Hendrikstraat;;Prins Hendrikstraat  Raamsdonksveer;Prins Hendrikstraat;;Prins;Prins Hendrikstraat;;153a;1966;NL-0834-660153A;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiden bedrijfsruimte Prins Hendrikstraat   Raamsdonksveer 20-5-1966;1966.05.20;Uitbreiden bedrijfsruimte;Bouwvergunning Uitbreiden bedrijfsruimte Prins Hendrikstraat   Raamsdonksveer 20-5-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiden bedrijfsruimte;NL 0834;2010;K50771752;20,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1478-03;BR153a-1966;Hendrikstraat;;Prins Hendrikstraat  Raamsdonksveer;Prins Hendrikstraat;;Prins;Prins Hendrikstraat;;153a;1966;NL-0834-660153A;Overige documenten;Bouwvergunning Overige documenten Uitbreiden bedrijfsruimte Prins Hendrikstraat   Raamsdonksveer 20-5-1966;1966.05.20;Uitbreiden bedrijfsruimte;Bouwvergunning Uitbreiden bedrijfsruimte Prins Hendrikstraat   Raamsdonksveer 20-5-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Uitbreiden bedrijfsruimte;NL 0834;2010;K50771752;8,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1479-01;BR153-1966;Brejaartstraat;4941GR; Brejaartstraat 27 Raamsdonksveer; Brejaartstraat;27;;Brejaartstraat 27;4941GR;153;1966;NL-0834-660153;Beschikking;Bouwvergunning Beschikking Bouw garage  Brejaartstraat 27 4941GR Raamsdonksveer 20-5-1966;1966.05.20;Bouw garage;Bouwvergunning Bouw garage  Brejaartstraat 27 4941GR Raamsdonksveer 20-5-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw garage;NL 0834;2010;K50771752;1,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1479-02;BR153-1966;Brejaartstraat;4941GR; Brejaartstraat 27 Raamsdonksveer; Brejaartstraat;27;;Brejaartstraat 27;4941GR;153;1966;NL-0834-660153;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw garage  Brejaartstraat 27 4941GR Raamsdonksveer 20-5-1966;1966.05.20;Bouw garage;Bouwvergunning Bouw garage  Brejaartstraat 27 4941GR Raamsdonksveer 20-5-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw garage;NL 0834;2010;K50771752;9,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1480-01;BR154-1966;Vlaaikensstraat;4944XL; Vlaaikensstraat 2 Raamsdonk; Vlaaikensstraat;2;;Vlaaikensstraat 2;4944XL;154;1966;NL-0834-660154;Beschikking;Bouwvergunning Beschikking Verbouwen pand  Vlaaikensstraat 2 4944XL Raamsdonk 20-5-1966;1966.05.20;Verbouwen pand;Bouwvergunning Verbouwen pand  Vlaaikensstraat 2 4944XL Raamsdonk 20-5-1966;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen pand;NL 0834;2010;K50771752;2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1480-02;BR154-1966;Vlaaikensstraat;4944XL; Vlaaikensstraat 2 Raamsdonk; Vlaaikensstraat;2;;Vlaaikensstraat 2;4944XL;154;1966;NL-0834-660154;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbouwen pand  Vlaaikensstraat 2 4944XL Raamsdonk 20-5-1966;1966.05.20;Verbouwen pand;Bouwvergunning Verbouwen pand  Vlaaikensstraat 2 4944XL Raamsdonk 20-5-1966;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbouwen pand;NL 0834;2010;K50771752;12;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1481-01;BR156-1966;Sandoel;4941DV; Sandoel 65 Raamsdonksveer; Sandoel;65;;Sandoel 65;4941DV;156;1966;NL-0834-660156;Beschikking;Bouwvergunning Beschikking Aanbrengen nieuw raamkozijn voorgevel pand  Sandoel 65 4941DV Raamsdonksveer 20-5-1966;1966.05.20;Aanbrengen nieuw raamkozijn voorgevel pand;Bouwvergunning Aanbrengen nieuw raamkozijn voorgevel pand  Sandoel 65 4941DV Raamsdonksveer 20-5-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Aanbrengen nieuw raamkozijn voorgevel pand;NL 0834;2010;K50771752;1,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1482-01;BR166a-1966;Brejaartstraat;4941GR; Brejaartstraat 7 Raamsdonksveer; Brejaartstraat;7;;Brejaartstraat 7;4941GR;166a;1966;NL-0834-660166A;Beschikking;Bouwvergunning Beschikking Bouw portaal woning  Brejaartstraat 7 4941GR Raamsdonksveer 20-5-1966;1966.05.20;Bouw portaal woning;Bouwvergunning Bouw portaal woning  Brejaartstraat 7 4941GR Raamsdonksveer 20-5-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw portaal woning;NL 0834;2010;K50771752;1,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1482-02;BR166a-1966;Brejaartstraat;4941GR; Brejaartstraat 7 Raamsdonksveer; Brejaartstraat;7;;Brejaartstraat 7;4941GR;166a;1966;NL-0834-660166A;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw portaal woning  Brejaartstraat 7 4941GR Raamsdonksveer 20-5-1966;1966.05.20;Bouw portaal woning;Bouwvergunning Bouw portaal woning  Brejaartstraat 7 4941GR Raamsdonksveer 20-5-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw portaal woning;NL 0834;2010;K50771752;1,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1483-01;BR170-1966;Keizersdijk;4941GE; Keizersdijk 30-30a Raamsdonksveer; Keizersdijk;30-30a;;Keizersdijk 30-30a;4941GE;170;1966;NL-0834-660170;Beschikking;Bouwvergunning Beschikking Verbouwen woonhuis tot winkel - woonhuis  Keizersdijk 30-30a  Raamsdonksveer 26-5-1966;1966.05.26;Verbouwen woonhuis tot winkel - woonhuis;Bouwvergunning Verbouwen woonhuis tot winkel - woonhuis  Keizersdijk 30-30a  Raamsdonksveer 26-5-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen woonhuis tot winkel - woonhuis;NL 0834;2010;K50771752;2,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1483-02;BR170-1966;Keizersdijk;4941GE; Keizersdijk 30-30a Raamsdonksveer; Keizersdijk;30-30a;;Keizersdijk 30-30a;4941GE;170;1966;NL-0834-660170;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbouwen woonhuis tot winkel - woonhuis  Keizersdijk 30-30a  Raamsdonksveer 26-5-1966;1966.05.26;Verbouwen woonhuis tot winkel - woonhuis;Bouwvergunning Verbouwen woonhuis tot winkel - woonhuis  Keizersdijk 30-30a  Raamsdonksveer 26-5-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbouwen woonhuis tot winkel - woonhuis;NL 0834;2010;K50771752;14,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1484-01;BR171a-1966;Kerkstraat;4941DN;Grote Kerkstraat 39 Raamsdonksveer;Grote Kerkstraat;39;Grote;Grote Kerkstraat 39;4941DN;171a;1966;NL-0834-660171a;Beschikking;Bouwvergunning Beschikking Bouw tijdelijke opslagruimte Grote Kerkstraat 39 4941DN Raamsdonksveer 26-5-1966;1966.05.26;Bouw tijdelijke opslagruimte;Bouwvergunning Bouw tijdelijke opslagruimte Grote Kerkstraat 39 4941DN Raamsdonksveer 26-5-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw tijdelijke opslagruimte;NL 0834;2010;K50771752;1,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1484-02;BR171a-1966;Kerkstraat;4941DN;Grote Kerkstraat 39 Raamsdonksveer;Grote Kerkstraat;39;Grote;Grote Kerkstraat 39;4941DN;171a;1966;NL-0834-660171a;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw tijdelijke opslagruimte Grote Kerkstraat 39 4941DN Raamsdonksveer 26-5-1966;1966.05.26;Bouw tijdelijke opslagruimte;Bouwvergunning Bouw tijdelijke opslagruimte Grote Kerkstraat 39 4941DN Raamsdonksveer 26-5-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw tijdelijke opslagruimte;NL 0834;2010;K50771752;5,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1485-01;BR171-1966;Irenestraat;4941JN; Irenestraat 18 Raamsdonksveer; Irenestraat;18;;Irenestraat 18;4941JN;171;1966;NL-0834-660171;Beschikking;Bouwvergunning Beschikking Veranderen raam voorgevel pand  Irenestraat 18 4941JN Raamsdonksveer 26-5-1966;1966.05.26;Veranderen raam voorgevel pand;Bouwvergunning Veranderen raam voorgevel pand  Irenestraat 18 4941JN Raamsdonksveer 26-5-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Veranderen raam voorgevel pand;NL 0834;2010;K50771752;1,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1485-02;BR171-1966;Irenestraat;4941JN; Irenestraat 18 Raamsdonksveer; Irenestraat;18;;Irenestraat 18;4941JN;171;1966;NL-0834-660171;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Veranderen raam voorgevel pand  Irenestraat 18 4941JN Raamsdonksveer 26-5-1966;1966.05.26;Veranderen raam voorgevel pand;Bouwvergunning Veranderen raam voorgevel pand  Irenestraat 18 4941JN Raamsdonksveer 26-5-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Veranderen raam voorgevel pand;NL 0834;2010;K50771752;2,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1486-01;BR172-1966;Sandoel;4941DT; Sandoel 3 Raamsdonksveer; Sandoel;3;;Sandoel 3;4941DT;172;1966;NL-0834-660172;Beschikking;Bouwvergunning Beschikking Bouw bijkeuken, toilet en doucheruimte  Sandoel 3 4941DT Raamsdonksveer 26-5-1966;1966.05.26;Bouw bijkeuken, toilet en doucheruimte;Bouwvergunning Bouw bijkeuken, toilet en doucheruimte  Sandoel 3 4941DT Raamsdonksveer 26-5-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw bijkeuken, toilet en doucheruimte;NL 0834;2010;K50771752;1,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1486-02;BR172-1966;Sandoel;4941DT; Sandoel 3 Raamsdonksveer; Sandoel;3;;Sandoel 3;4941DT;172;1966;NL-0834-660172;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw bijkeuken, toilet en doucheruimte  Sandoel 3 4941DT Raamsdonksveer 26-5-1966;1966.05.26;Bouw bijkeuken, toilet en doucheruimte;Bouwvergunning Bouw bijkeuken, toilet en doucheruimte  Sandoel 3 4941DT Raamsdonksveer 26-5-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw bijkeuken, toilet en doucheruimte;NL 0834;2010;K50771752;3,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1487-01;BR173-1966;Oranjestraat;4941JR; Oranjestraat 36 Raamsdonksveer; Oranjestraat;36;;Oranjestraat 36;4941JR;173;1966;NL-0834-660173;Beschikking;Bouwvergunning Beschikking Plaatsen raam linkerzijgevel  Oranjestraat 36  Raamsdonksveer 26-5-1966;1966.05.26;Plaatsen raam linkerzijgevel;Bouwvergunning Plaatsen raam linkerzijgevel  Oranjestraat 36  Raamsdonksveer 26-5-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen raam linkerzijgevel;NL 0834;2010;K50771752;1,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1488-01;BR174-1966;Julianalaan;4941JG; Julianalaan 136 Raamsdonksveer; Julianalaan;136;;Julianalaan 136;4941JG;174;1966;NL-0834-660174;Beschikking;Bouwvergunning Beschikking Bouw garage  Julianalaan 136 4941JG Raamsdonksveer 26-5-1966;1966.05.26;Bouw garage;Bouwvergunning Bouw garage  Julianalaan 136 4941JG Raamsdonksveer 26-5-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw garage;NL 0834;2010;K50771752;1,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1488-02;BR174-1966;Julianalaan;4941JG; Julianalaan 136 Raamsdonksveer; Julianalaan;136;;Julianalaan 136;4941JG;174;1966;NL-0834-660174;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw garage  Julianalaan 136 4941JG Raamsdonksveer 26-5-1966;1966.05.26;Bouw garage;Bouwvergunning Bouw garage  Julianalaan 136 4941JG Raamsdonksveer 26-5-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw garage;NL 0834;2010;K50771752;2,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1489-01;BR178a-1966;Julianalaan;4941JG; Julianalaan 158 Raamsdonksveer; Julianalaan;158;;Julianalaan 158;4941JG;178a;1966;NL-0834-660178a;Beschikking;Bouwvergunning Beschikking Verbouwen woning  Julianalaan 158  Raamsdonksveer 3-6-1966;1966.06.03;Verbouwen woning;Bouwvergunning Verbouwen woning  Julianalaan 158  Raamsdonksveer 3-6-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen woning;NL 0834;2010;K50771752;1,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1490-01;BR178-1966;Prinssenlaan;;Burgemeester Prinssenlaan  Raamsdonksveer;Burgemeester Prinssenlaan;;Burgemeester;Burgemeester Prinssenlaan;;178;1966;NL-0834-660178;Beschikking;Bouwvergunning Beschikking Bouw dubbel woonhuis Burgemeester Prinssenlaan   Raamsdonksveer 3-6-1966;1966.06.03;Bouw dubbel woonhuis;Bouwvergunning Bouw dubbel woonhuis Burgemeester Prinssenlaan   Raamsdonksveer 3-6-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw dubbel woonhuis;NL 0834;2010;K50771752;7,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1490-02;BR178-1966;Prinssenlaan;;Burgemeester Prinssenlaan  Raamsdonksveer;Burgemeester Prinssenlaan;;Burgemeester;Burgemeester Prinssenlaan;;178;1966;NL-0834-660178;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw dubbel woonhuis Burgemeester Prinssenlaan   Raamsdonksveer 3-6-1966;1966.06.03;Bouw dubbel woonhuis;Bouwvergunning Bouw dubbel woonhuis Burgemeester Prinssenlaan   Raamsdonksveer 3-6-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw dubbel woonhuis;NL 0834;2010;K50771752;45,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1490-03;BR178-1966;Prinssenlaan;;Burgemeester Prinssenlaan  Raamsdonksveer;Burgemeester Prinssenlaan;;Burgemeester;Burgemeester Prinssenlaan;;178;1966;NL-0834-660178;Overige documenten;Bouwvergunning Overige documenten Bouw dubbel woonhuis Burgemeester Prinssenlaan   Raamsdonksveer 3-6-1966;1966.06.03;Bouw dubbel woonhuis;Bouwvergunning Bouw dubbel woonhuis Burgemeester Prinssenlaan   Raamsdonksveer 3-6-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw dubbel woonhuis;NL 0834;2010;K50771752;28,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1491-01;BR180-1966;Julianalaan;4941JA; Julianalaan 31 Raamsdonksveer; Julianalaan;31;;Julianalaan 31;4941JA;180;1966;NL-0834-660180;Beschikking;Bouwvergunning Beschikking Bouw was- en bijkeuken  Julianalaan 31 4941JA Raamsdonksveer 9-6-1966;1966.06.09;Bouw was- en bijkeuken;Bouwvergunning Bouw was- en bijkeuken  Julianalaan 31 4941JA Raamsdonksveer 9-6-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw was- en bijkeuken;NL 0834;2010;K50771752;1,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1491-02;BR180-1966;Julianalaan;4941JA; Julianalaan 31 Raamsdonksveer; Julianalaan;31;;Julianalaan 31;4941JA;180;1966;NL-0834-660180;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw was- en bijkeuken  Julianalaan 31 4941JA Raamsdonksveer 9-6-1966;1966.06.09;Bouw was- en bijkeuken;Bouwvergunning Bouw was- en bijkeuken  Julianalaan 31 4941JA Raamsdonksveer 9-6-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw was- en bijkeuken;NL 0834;2010;K50771752;15,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-1491-03;BR180-1966;Julianalaan;4941JA; Julianalaan 31 Raamsdonksveer; Julianalaan;31;;Julianalaan 31;4941JA;180;1966;NL-0834-660180;Overige documenten;Bouwvergunning Overige documenten Bouw was- en bijkeuken  Julianalaan 31 4941JA Raamsdonksveer 9-6-1966;1966.06.09;Bouw was- en bijkeuken;Bouwvergunning Bouw was- en bijkeuken  Julianalaan 31 4941JA Raamsdonksveer 9-6-1966;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw was- en bijkeuken;NL 0834;2010;K50771752;2,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
