DossierId;Naam;Gebruiksrechten_OmschrijvingVoorwaarden;Gebruiksrechten_DatumOfPeriode;Vertrouwelijkheid_ClassificatieNiveau;Vertrouwelijkheid_DatumOfPeriode;Openbaarheid_OmschrijvingBeperkingen;Openbaarheid_DatumOfPeriode;Bestand_Vorm_Redactiegenre;Bestand_Formaat_Bestandsnaam;Bestand_Formaat_BestandsOmvang;Bestand_Formaat_BestandsFormaat;Bestand_Formaat_FysiekeIntegriteit_Algoritme;Bestand_Formaat_FysiekeIntegriteit_Waarde;Bestand_Formaat_FysiekeIntegriteit_DatumEnTijd;Bestand_Formaat_DatumAanmaak
NL-0784-BV000008391;oprichten bloemen- en groentenkas in de achtertuin van de woning Lijndonk 7 12-04-1978;Beschermd wegens rechten architect;12-04-1978;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000030513.pdf;1051741;fmt/18;sha256;587cef0469a92ac8a34ebbdd4dcb6e89bdfa896ab1f882f1bffb4ed332d95cd2;18-8-2015 13:27;24-08-2012
NL-0784-BV000008391;oprichten bloemen- en groentenkas in de achtertuin van de woning Lijndonk 7 12-04-1978;Vrij te gebruiken;12-04-1978;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000030514.pdf;2727242;fmt/18;sha256;0e1b581f045a4ffa21777c7dc4d158c488ca5e5ac392e31b50718d402180d11a;18-8-2015 13:27;24-08-2012
NL-0784-BV000009029;oprichten vrijstaande woning Kerkstraat 101 17-03-1980;Vrij te gebruiken;17-03-1980;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000033128.pdf;847616;fmt/18;sha256;c12f4b646519724e5d92de3fe42d1e821e41860dd89557cb0e0af3de56926951;18-8-2015 14:47;22-08-2012
NL-0784-BV000009029;oprichten vrijstaande woning Kerkstraat 101 17-03-1980;Beschermd wegens rechten architect;17-03-1980;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000033129.pdf;8423436;fmt/18;sha256;935be567a64972da9bcd924def83d1b7c5c860d928b85df2e3268a784380e51e;18-8-2015 14:47;22-08-2012
NL-0784-BV000009029;oprichten vrijstaande woning Kerkstraat 101 17-03-1980;Beschermd wegens rechten architect;17-03-1980;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000033130.pdf;9884341;fmt/18;sha256;e7797e311c924c5724bea763fefea00fe97f398e12ea375ec646124b601fee88;18-8-2015 14:47;22-08-2012
NL-0784-BV000009029;oprichten vrijstaande woning Kerkstraat 101 17-03-1980;Beschermd wegens rechten architect;17-03-1980;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000033131.pdf;3655680;fmt/18;sha256;4b988e07497cd76ad46324dc398874beb9cb4a924ba5dda548251162a493476d;18-8-2015 14:47;22-08-2012
NL-0784-BV000009029;oprichten vrijstaande woning Kerkstraat 101 17-03-1980;Vrij te gebruiken;17-03-1980;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000033132.pdf;4018687;fmt/18;sha256;78ceef22969dfb07a87dd23405bb3ff58e548805751e6dde6c0bba8eb0b61422;18-8-2015 14:47;22-08-2012
NL-0784-BV000012722;bouwen vrijstaande houten bouwkeet Prinsenhoef 1 31-01-1979;Vrij te gebruiken;31-01-1979;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000034148.pdf;724595;fmt/18;sha256;584b191973decc518db770136f5191c94ea2e4ca7e7fed14732d4c764bb8f9e8;18-8-2015 15:13;23-08-2012
NL-0784-BV000012722;bouwen vrijstaande houten bouwkeet Prinsenhoef 1 31-01-1979;Beschermd wegens rechten architect;31-01-1979;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000034149.pdf;7538375;fmt/18;sha256;b189839d66d9b58635c0b777baf41ea28db054a2c078fee8b36f9b5db2fb424f;18-8-2015 15:13;23-08-2012
NL-0784-BV000012722;bouwen vrijstaande houten bouwkeet Prinsenhoef 1 31-01-1979;Beschermd wegens rechten architect;31-01-1979;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000034150.pdf;3341576;fmt/18;sha256;e31ac4b08987d0e29e7019903cbcca6ea8c16407bfefd5768245fc4bfda75e77;18-8-2015 15:13;23-08-2012
NL-0784-BV000012722;bouwen vrijstaande houten bouwkeet Prinsenhoef 1 31-01-1979;Vrij te gebruiken;31-01-1979;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000034151.pdf;3492476;fmt/18;sha256;982f0c43e8f0cbc006e8c5e1098777c52cc7173b0831fa6567a99c284e0013c2;18-8-2015 15:13;23-08-2012
NL-0784-BV000001938;bouwen van kantoren en magazijn, kunstlederfabriek, lakmakerij en opslagplaats Laagstraat 26 20-01-1950;Vrij te gebruiken;20-01-1950;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000034756.pdf;611106;fmt/18;sha256;4bcb7dbe91b34a2256e0f3cd8b9c4079d5f10b2edd8412d6b1c389f5ce55ef8c;18-8-2015 15:38;24-08-2012
NL-0784-BV000001938;bouwen van kantoren en magazijn, kunstlederfabriek, lakmakerij en opslagplaats Laagstraat 26 20-01-1950;Vrij te gebruiken;20-01-1950;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000034757.pdf;15305583;fmt/18;sha256;8b63a4c147e6327f585537ceecffd1f1464a3dc630ec1b04bd0116cf0012eaa5;18-8-2015 15:38;24-08-2012
NL-0784-BV000001938;bouwen van kantoren en magazijn, kunstlederfabriek, lakmakerij en opslagplaats Laagstraat 26 20-01-1950;Vrij te gebruiken;20-01-1950;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000034758.pdf;18681413;fmt/18;sha256;5e09be759ec2b4f721957c8752c117ff27af502d1b9e686c6cf556188f2da975;18-8-2015 15:38;24-08-2012
NL-0784-BV000001938;bouwen van kantoren en magazijn, kunstlederfabriek, lakmakerij en opslagplaats Laagstraat 26 20-01-1950;Vrij te gebruiken;20-01-1950;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000034759.pdf;18184989;fmt/18;sha256;4d82f958c492018ae52b9048257da72f58f236a674e4674fd81ebfc44a32f167;18-8-2015 15:38;24-08-2012
NL-0784-BV000001938;bouwen van kantoren en magazijn, kunstlederfabriek, lakmakerij en opslagplaats Laagstraat 26 20-01-1950;Vrij te gebruiken;20-01-1950;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000034760.pdf;18184544;fmt/18;sha256;78c60d59a4ebdcb550e25e0b3a6c6a71cead3b3379d37fdf504c23b3512a6325;18-8-2015 15:38;24-08-2012
NL-0784-BV000009973;vergroten bestaande varkensstal Hulteneindsestraat 15 19-06-1984;Vrij te gebruiken;19-06-1984;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000035506.pdf;771636;fmt/18;sha256;c7cb88f37ed8068a1bf78088810e548ffe4feb91709cf40f0cdcd3e1afba13e1;27-8-2015 10:20;22-08-2012
NL-0784-BV000009973;vergroten bestaande varkensstal Hulteneindsestraat 15 19-06-1984;Beschermd wegens rechten architect;19-06-1984;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000035507.pdf;9439391;fmt/18;sha256;dff22cdea92b541353d455d1ea961b7c66c83f4d3ea0ab03bbda97a36cb4f574;27-8-2015 10:20;22-08-2012
NL-0784-BV000009973;vergroten bestaande varkensstal Hulteneindsestraat 15 19-06-1984;Vrij te gebruiken;19-06-1984;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000035508.pdf;1737887;fmt/18;sha256;b02cdb74bec7e546cff7917e5833d51c977c1c8e6538a295942c9a2268895c45;27-8-2015 10:20;22-08-2012
NL-0784-BV000009558;oprichten hobby-bergruimte Gagelrijs 58 24-08-1982;Vrij te gebruiken;24-08-1982;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000036987.pdf;646401;fmt/18;sha256;10546047820fa0a6fb6bd4d4473b2661e5f5cd2f3936173ea9a29f5d27d40637;27-8-2015 10:55;24-08-2012
NL-0784-BV000009558;oprichten hobby-bergruimte Gagelrijs 58 24-08-1982;Beschermd wegens rechten architect;24-08-1982;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000036988.pdf;1216227;fmt/18;sha256;8e9b8475149740e11dce00dfe963fb49956808ca4180e12c54692ae1ca0e6621;27-8-2015 10:55;24-08-2012
NL-0784-BV000009558;oprichten hobby-bergruimte Gagelrijs 58 24-08-1982;Vrij te gebruiken;24-08-1982;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000036989.pdf;1736460;fmt/18;sha256;5061f882221ab0fe02a38cb253039df3f46138d0fe3c7110977fc6264afcd6da;27-8-2015 10:56;24-08-2012
NL-0784-BV000009737;oprichten van twee geschakelde woningen met aangebouwde garages Kapelstraat 13 A 21-06-1983;Vrij te gebruiken;21-06-1983;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000037642.pdf;934991;fmt/18;sha256;211b77358e355612a22453806b50011443d01b565cd02a66dc978d765de5d329;27-8-2015 11:12;22-08-2012
NL-0784-BV000009737;oprichten van twee geschakelde woningen met aangebouwde garages Kapelstraat 13 A 21-06-1983;Beschermd wegens rechten architect;21-06-1983;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000037643.pdf;5400245;fmt/18;sha256;dd34b699201baed796b9ac8646659b761eac96e2c2e5c7f09c13879796bf34df;27-8-2015 11:12;22-08-2012
NL-0784-BV000009737;oprichten van twee geschakelde woningen met aangebouwde garages Kapelstraat 13 A 21-06-1983;Beschermd wegens rechten architect;21-06-1983;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000037644.pdf;7313778;fmt/18;sha256;4f84c0b49b1974341eb3a98d4deb6c0384ec6d27b994d5ab2a4dd135d6a83a51;27-8-2015 11:12;22-08-2012
NL-0784-BV000009737;oprichten van twee geschakelde woningen met aangebouwde garages Kapelstraat 13 A 21-06-1983;Beschermd wegens rechten architect;21-06-1983;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000037645.pdf;7284299;fmt/18;sha256;0c1d76ba7119d7c3e0c7c8e2ed68005502f1e8f92e2d64b1d68e118d2aa469ae;27-8-2015 11:12;22-08-2012
NL-0784-BV000009737;oprichten van twee geschakelde woningen met aangebouwde garages Kapelstraat 13 A 21-06-1983;Beschermd wegens rechten architect;21-06-1983;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000037646.pdf;4176553;fmt/18;sha256;35345ca64f4e502eb714fe07615baffe992f32434130f7f4f90ab0542d4bc8ff;27-8-2015 11:12;22-08-2012
NL-0784-BV000009737;oprichten van twee geschakelde woningen met aangebouwde garages Kapelstraat 13 A 21-06-1983;Beschermd wegens rechten architect;21-06-1983;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000037647.pdf;997818;fmt/18;sha256;912da651ac3a8d60464fac48bdf252702434510a50ad6023572b6e44ff7eab78;27-8-2015 11:12;22-08-2012
NL-0784-BV000009737;oprichten van twee geschakelde woningen met aangebouwde garages Kapelstraat 13 A 21-06-1983;Vrij te gebruiken;21-06-1983;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000037648.pdf;4404673;fmt/18;sha256;f1ff1b0b6a1cb7735edbd6d44211ec0f969711a7b9fe89bb5bc0c6f2e08374b9;27-8-2015 11:12;22-08-2012
NL-0784-BV000010283;oprichten bedrijfsruimte met kantoorruimten Ericssonstraat 32 03-09-1985;Vrij te gebruiken;03-09-1985;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000039651.pdf;876038;fmt/18;sha256;4f26932025dc0b54b59253fa0aeeb8dee9f73d8e05b17446e42793e6cf327432;27-8-2015 12:11;22-08-2012
NL-0784-BV000010283;oprichten bedrijfsruimte met kantoorruimten Ericssonstraat 32 03-09-1985;Beschermd wegens rechten architect;03-09-1985;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000039652.pdf;8447220;fmt/18;sha256;ba4caab8cee07d316eb7af1a04798b0160f1a0f46b03ec7a1020eff2df21285b;27-8-2015 12:11;22-08-2012
NL-0784-BV000010283;oprichten bedrijfsruimte met kantoorruimten Ericssonstraat 32 03-09-1985;Beschermd wegens rechten architect;03-09-1985;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000039653.pdf;9354659;fmt/18;sha256;d3cd39ef89e5923968eee56e9af43d7743eb94410f37f6497a00dfab59ff2db3;27-8-2015 12:11;22-08-2012
NL-0784-BV000010283;oprichten bedrijfsruimte met kantoorruimten Ericssonstraat 32 03-09-1985;Beschermd wegens rechten architect;03-09-1985;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000039654.pdf;7957398;fmt/18;sha256;c158983cd7da04f808b47aa7030c3a4417f90f12c3fbac3023388ee848552eba;27-8-2015 12:11;22-08-2012
NL-0784-BV000010283;oprichten bedrijfsruimte met kantoorruimten Ericssonstraat 32 03-09-1985;Beschermd wegens rechten architect;03-09-1985;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000039655.pdf;9678967;fmt/18;sha256;f1b0374e1d391bdede5c3b671ca519239249ec0cd12975d2c5f69229e68d7146;27-8-2015 12:11;22-08-2012
NL-0784-BV000010283;oprichten bedrijfsruimte met kantoorruimten Ericssonstraat 32 03-09-1985;Vrij te gebruiken;03-09-1985;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000039656.pdf;32223125;fmt/18;sha256;c11c60688a453c7fb4d303a481a711dcc01c00337be05fd30b7cba15c788af18;27-8-2015 12:11;22-08-2012
NL-0784-BV000010351;uitbreiden stations-rijwielstalling Stationsplein 1 11-02-1986;Vrij te gebruiken;11-02-1986;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000039916.pdf;680058;fmt/18;sha256;f8cdee2ab907d889f967c46738c5975502ae810da83ee99603d1564cb235a56d;27-8-2015 12:18;22-08-2012
NL-0784-BV000010351;uitbreiden stations-rijwielstalling Stationsplein 1 11-02-1986;Beschermd wegens rechten architect;11-02-1986;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000039917.pdf;2798167;fmt/18;sha256;a3f8690eb91b55f55a9c188ec95828b837bc9ef92c1e9b3e97c17821501f6f07;27-8-2015 12:18;22-08-2012
NL-0784-BV000010351;uitbreiden stations-rijwielstalling Stationsplein 1 11-02-1986;Beschermd wegens rechten architect;11-02-1986;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000039918.pdf;1227331;fmt/18;sha256;19c58c9f50517c718d4c96ade577bade0a504674f583b98b37f2a3384af03e47;27-8-2015 12:18;22-08-2012
NL-0784-BV000010351;uitbreiden stations-rijwielstalling Stationsplein 1 11-02-1986;Vrij te gebruiken;11-02-1986;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000039919.pdf;1837896;fmt/18;sha256;2118fcdc6ff1c3b044cd52ce27262dda58a5bcc90a615ec9a4c4497b92bdb52f;27-8-2015 12:18;22-08-2012
NL-0784-BV000010718;oprichten van een brandweergarage Schoolstraat 5 A 28-04-1987;Vrij te gebruiken;28-04-1987;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000041372.pdf;722010;fmt/18;sha256;4ebfab721ef4991bf4cefe22e78e2a615fd9d6fdfcb311cf162920db367c7919;2-9-2015 15:30;22-08-2012
NL-0784-BV000010718;oprichten van een brandweergarage Schoolstraat 5 A 28-04-1987;Beschermd wegens rechten architect;28-04-1987;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000041373.pdf;5225183;fmt/18;sha256;fd856554652a96fc85d08de05131afa021cc191ab9b8932e3476ae35328d7b99;2-9-2015 15:30;22-08-2012
NL-0784-BV000010718;oprichten van een brandweergarage Schoolstraat 5 A 28-04-1987;Beschermd wegens rechten architect;28-04-1987;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000041374.pdf;5559265;fmt/18;sha256;75b469ba8be0dd86a10c4da39c4d60bb8f0960e15cd29df9f202f5c3d669389a;2-9-2015 15:30;22-08-2012
NL-0784-BV000010718;oprichten van een brandweergarage Schoolstraat 5 A 28-04-1987;Beschermd wegens rechten architect;28-04-1987;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000041375.pdf;1381503;fmt/18;sha256;6c12a23b074cefec347262eeaae547684e61014bd22afb4f364073e58c6e5d54;2-9-2015 15:30;22-08-2012
NL-0784-BV000010718;oprichten van een brandweergarage Schoolstraat 5 A 28-04-1987;Vrij te gebruiken;28-04-1987;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000041376.pdf;3675089;fmt/18;sha256;332fe93f320927698fceccc57eabcfe209484dad76ed34ac73a8c154fff1449a;2-9-2015 15:30;22-08-2012
NL-0784-BV000010988;oprichten van een vrijstaand woonhuis met garage-berging Oude Baan 30 01-03-1988;Vrij te gebruiken;01-03-1988;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000042597.pdf;760463;fmt/18;sha256;0863291e783f00bf7b63af26e32f86bef8457f3650e1ad9b8bad1bf3b7737ca6;2-9-2015 16:12;24-08-2012
NL-0784-BV000010988;oprichten van een vrijstaand woonhuis met garage-berging Oude Baan 30 01-03-1988;Beschermd wegens rechten architect;01-03-1988;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000042598.pdf;11297710;fmt/18;sha256;382b6fa70fb1fbe9d8b1570558a17c9e93050639f11945b273a88c631d69a07d;2-9-2015 16:12;24-08-2012
NL-0784-BV000010988;oprichten van een vrijstaand woonhuis met garage-berging Oude Baan 30 01-03-1988;Beschermd wegens rechten architect;01-03-1988;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000042599.pdf;13902817;fmt/18;sha256;1838f70afca2948bcb5afb72bd5e423efb493df1dbc9f14b5cfd25b4a988dddd;2-9-2015 16:12;24-08-2012
NL-0784-BV000010988;oprichten van een vrijstaand woonhuis met garage-berging Oude Baan 30 01-03-1988;Beschermd wegens rechten architect;01-03-1988;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000042600.pdf;1133691;fmt/18;sha256;1ec2d936932d3598d1d5e796b5489fa21cc35b91dade73ad5627b9f5c3ca26a7;2-9-2015 16:12;24-08-2012
NL-0784-BV000010988;oprichten van een vrijstaand woonhuis met garage-berging Oude Baan 30 01-03-1988;Vrij te gebruiken;01-03-1988;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000042601.pdf;2361927;fmt/18;sha256;a319cff620e14d944914bc0af2a372e24eac519f3a63f9fa95c3baafd20d76c7;2-9-2015 16:12;24-08-2012
NL-0784-BV000011428;oprichten van 2 halfvrijstaande woningen Aalstraat 56 A 13-06-1989;Vrij te gebruiken;13-06-1989;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000044382.pdf;1345808;fmt/18;sha256;1d96d962fee9ba9cafe2c1c4496d5f1c072b38189f1e777e4d2ff91f5fe4f912;3-9-2015 11:01;23-08-2012
NL-0784-BV000011428;oprichten van 2 halfvrijstaande woningen Aalstraat 56 A 13-06-1989;Beschermd wegens rechten architect;13-06-1989;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000044383.pdf;9121919;fmt/18;sha256;cb26d5e2e1461aa58fe869da965bc32350eb334a13ae5c74ea84b453555edc39;3-9-2015 11:01;22-08-2012
NL-0784-BV000011428;oprichten van 2 halfvrijstaande woningen Aalstraat 56 A 13-06-1989;Beschermd wegens rechten architect;13-06-1989;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000044384.pdf;9053926;fmt/18;sha256;ec0f9091f433124d1ee0da29cdcc3be2ab71674fb054cde7042821528b572416;3-9-2015 11:01;22-08-2012
NL-0784-BV000011428;oprichten van 2 halfvrijstaande woningen Aalstraat 56 A 13-06-1989;Beschermd wegens rechten architect;13-06-1989;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000044385.pdf;5484201;fmt/18;sha256;3a5e3e58f6bb2ed80582049ee35d3fc385e17cd73a35fa3d3afb43e14453bc63;3-9-2015 11:01;22-08-2012
NL-0784-BV000011428;oprichten van 2 halfvrijstaande woningen Aalstraat 56 A 13-06-1989;Beschermd wegens rechten architect;13-06-1989;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000044386.pdf;2762143;fmt/18;sha256;26689e444f6a005d249a6d77288d60643943a4390273377e1ce15767d6b63ba6;3-9-2015 11:01;22-08-2012
NL-0784-BV000011428;oprichten van 2 halfvrijstaande woningen Aalstraat 56 A 13-06-1989;Beschermd wegens rechten architect;13-06-1989;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000044387.pdf;5478707;fmt/18;sha256;7c5313971d1169ac49bc8ff83ea8a0ccfc1d07d3878d04145ad3d1b75a9aa672;3-9-2015 11:01;22-08-2012
NL-0784-BV000011428;oprichten van 2 halfvrijstaande woningen Aalstraat 56 A 13-06-1989;Beschermd wegens rechten architect;13-06-1989;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000044388.pdf;6810965;fmt/18;sha256;cd81938dfb8244530b8a51625554ee17d309e1b5d8d7acf94a52d7bc25be6b76;3-9-2015 11:01;22-08-2012
NL-0784-BV000011428;oprichten van 2 halfvrijstaande woningen Aalstraat 56 A 13-06-1989;Beschermd wegens rechten architect;13-06-1989;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000044389.pdf;13610492;fmt/18;sha256;b2c65beaeffc23bad437deda82405c259adb516be9dde2cb1d3e993439596a3a;3-9-2015 11:01;22-08-2012
NL-0784-BV000011428;oprichten van 2 halfvrijstaande woningen Aalstraat 56 A 13-06-1989;Beschermd wegens rechten architect;13-06-1989;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000044390.pdf;11989128;fmt/18;sha256;5751e05f92908e3a960bd2a89b6ee591d24dbab716039c2f1ae42b32e293c5a3;3-9-2015 11:01;22-08-2012
NL-0784-BV000011428;oprichten van 2 halfvrijstaande woningen Aalstraat 56 A 13-06-1989;Beschermd wegens rechten architect;13-06-1989;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000044391.pdf;3262112;fmt/18;sha256;469f50553fcce4aeb5e42ee133f01be217fc51c80df28f0ec491911b0ae44525;3-9-2015 11:01;22-08-2012
NL-0784-BV000011428;oprichten van 2 halfvrijstaande woningen Aalstraat 56 A 13-06-1989;Beschermd wegens rechten architect;13-06-1989;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000044392.pdf;8912055;fmt/18;sha256;15c6e5f01460bfdf84330434ce4d7677cb9353236975a69920826ef4783061b9;3-9-2015 11:01;22-08-2012
NL-0784-BV000011428;oprichten van 2 halfvrijstaande woningen Aalstraat 56 A 13-06-1989;Beschermd wegens rechten architect;13-06-1989;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000044393.pdf;11436965;fmt/18;sha256;e646d5ad35abec0b412de076e2b81f74b515b9a0022b7a4b875275da212d94ab;3-9-2015 11:01;22-08-2012
NL-0784-BV000011428;oprichten van 2 halfvrijstaande woningen Aalstraat 56 A 13-06-1989;Vrij te gebruiken;13-06-1989;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000044394.pdf;6966551;fmt/18;sha256;b67bb50f5fd674d673c042988424c1345006bb9e4f33adad387bb629b86a132a;3-9-2015 11:01;23-08-2012
NL-0784-BV000011780;gedeeltelijk veranderen woonhuis Schoolstraat 15 08-05-1990;Vrij te gebruiken;08-05-1990;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000045080.pdf;674262;fmt/18;sha256;1dbc1edcaadc70a5fe51cec1211f5a320b4e55a8f3d0bf07ca0b2f07580fc533;3-9-2015 11:21;24-08-2012
NL-0784-BV000011780;gedeeltelijk veranderen woonhuis Schoolstraat 15 08-05-1990;Beschermd wegens rechten architect;08-05-1990;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000045081.pdf;6751044;fmt/18;sha256;aeea6be0ca80fab0dc19c4064bd6184e1e7ce414ac97de2774a009ceb4795457;3-9-2015 11:21;24-08-2012
NL-0784-BV000011780;gedeeltelijk veranderen woonhuis Schoolstraat 15 08-05-1990;Vrij te gebruiken;08-05-1990;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000045082.pdf;2342908;fmt/18;sha256;b41f2717d4e1179f33b234fe6437fb8557e385af47196d0fe37611656a664c80;3-9-2015 11:21;24-08-2012
NL-0784-BV000014300;vergroten horecapand Rijksweg 115 14-01-1992;Vrij te gebruiken;14-01-1992;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000047562.pdf;2249698;fmt/18;sha256;9147b0066746f967c50825b2c8fbf10fdd1a38be5f5d30f3305b6bcf6beb1fe6;3-9-2015 12:29;11-10-2012
NL-0784-BV000014300;vergroten horecapand Rijksweg 115 14-01-1992;Vrij te gebruiken;14-01-1992;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000047563.pdf;3223092;fmt/18;sha256;1b921245e33da3235ddbded7b88ea61f123ea5014ab8e461e01ad71123b151cc;3-9-2015 12:29;11-10-2012
NL-0784-BV000014300;vergroten horecapand Rijksweg 115 14-01-1992;Beschermd wegens rechten architect;14-01-1992;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000047564.pdf;9884817;fmt/18;sha256;58438ff4f36b9745748ffc11efebf70aff02ea07f205636dd48e14656832cdbc;3-9-2015 12:29;11-10-2012
NL-0784-BV000014300;vergroten horecapand Rijksweg 115 14-01-1992;Beschermd wegens rechten architect;14-01-1992;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000047565.pdf;8572576;fmt/18;sha256;94191e2189a21080dd6f2ac3c25d811673d04ff75c26a93d09dd33442c93d1c6;3-9-2015 12:29;11-10-2012
NL-0784-BV000014300;vergroten horecapand Rijksweg 115 14-01-1992;Vrij te gebruiken;14-01-1992;Niet vertrouwelijk;28-08-2018;Openbaar;;Berekening;B000047566.pdf;9894709;fmt/18;sha256;c48575f78975788da2499361c4a7f3ee10b4442d606adef7738c0cc63f2e2770;3-9-2015 12:29;11-10-2012
NL-0784-BV000014300;vergroten horecapand Rijksweg 115 14-01-1992;Beschermd wegens rechten architect;14-01-1992;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000047567.pdf;13091075;fmt/18;sha256;67c64a2b931cb7279f261ec959b583ebb8d23d48eb14c3fbcb7e28a575d825b5;3-9-2015 12:29;11-10-2012
NL-0784-BV000014300;vergroten horecapand Rijksweg 115 14-01-1992;Beschermd wegens rechten architect;14-01-1992;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000047568.pdf;6387246;fmt/18;sha256;1b47be2cc5b54a65bfecb1c117b25abfd13078eb4e2b8b38cf2d58993c02cc73;3-9-2015 12:29;11-10-2012
NL-0784-BV000014300;vergroten horecapand Rijksweg 115 14-01-1992;Beschermd wegens rechten architect;14-01-1992;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000047569.pdf;10565779;fmt/18;sha256;1029c7667d9a50016721b44d95cf9293d46ef29c98a8dc0bbafd8705a0cab60e;3-9-2015 12:30;11-10-2012
